unitid,year,n_awards,n_awards_total,cosme_ratio
212285,2011,47,47,1.0
212285,2012,35,35,1.0
212285,2013,38,38,1.0
212285,2014,34,34,1.0
212285,2015,19,19,1.0
212294,2010,62,62,1.0
212294,2011,58,58,1.0
212294,2012,51,51,1.0
212294,2013,43,43,1.0
212294,2014,33,33,1.0
212294,2015,32,32,1.0
212294,2016,38,38,1.0
212294,2017,29,29,1.0
212294,2018,34,34,1.0
212294,2019,45,45,1.0
212300,2010,41,41,1.0
212300,2011,50,50,1.0
212300,2012,39,39,1.0
212300,2013,34,34,1.0
212300,2014,44,44,1.0
212300,2015,30,30,1.0
212300,2016,32,32,1.0
212300,2017,37,37,1.0
212300,2018,37,37,1.0
212300,2019,40,40,1.0
212328,2010,119,119,1.0
212328,2011,125,125,1.0
212328,2012,139,139,1.0
212328,2013,84,84,1.0
212328,2014,91,91,1.0
212328,2015,82,82,1.0
212328,2016,92,92,1.0
212328,2017,76,76,1.0
212328,2018,65,65,1.0
212328,2019,53,53,1.0
212337,2010,88,88,1.0
212337,2011,81,81,1.0
212337,2012,73,73,1.0
212337,2013,59,59,1.0
212337,2014,71,71,1.0
212337,2015,76,76,1.0
212337,2016,64,64,1.0
212337,2017,43,43,1.0
212337,2018,48,48,1.0
212337,2019,58,58,1.0
212355,2010,162,162,1.0
212355,2011,128,128,1.0
212355,2012,127,127,1.0
212355,2013,124,124,1.0
212355,2014,114,114,1.0
212355,2015,94,94,1.0
212355,2016,104,104,1.0
212355,2017,80,80,1.0
212355,2018,82,82,1.0
212355,2019,83,83,1.0
212373,2010,66,66,1.0
212373,2011,64,64,1.0
212373,2012,92,92,1.0
212373,2013,60,60,1.0
212373,2014,50,50,1.0
212373,2015,44,44,1.0
212373,2016,46,46,1.0
212373,2017,23,23,1.0
212373,2018,22,22,1.0
212382,2010,106,106,1.0
212382,2011,130,130,1.0
212382,2012,93,93,1.0
212382,2013,87,87,1.0
212382,2014,113,113,1.0
212382,2015,75,75,1.0
212382,2016,79,79,1.0
212382,2017,58,58,1.0
212382,2018,62,62,1.0
212382,2019,70,70,1.0
212391,2010,92,92,1.0
212391,2011,86,86,1.0
212391,2012,87,87,1.0
212391,2013,85,85,1.0
212391,2014,66,66,1.0
212391,2015,55,55,1.0
212391,2016,74,74,1.0
212391,2017,68,68,1.0
212391,2018,54,54,1.0
212391,2019,63,63,1.0
212683,2010,83,83,1.0
212683,2011,77,77,1.0
212683,2012,85,85,1.0
212683,2013,57,57,1.0
212683,2014,55,55,1.0
212708,2010,53,53,1.0
212708,2011,83,83,1.0
212708,2012,115,115,1.0
212708,2013,73,73,1.0
212708,2014,72,72,1.0
212708,2015,53,53,1.0
212753,2010,162,162,1.0
212753,2011,129,129,1.0
212753,2012,157,157,1.0
212753,2013,129,129,1.0
212753,2014,127,127,1.0
212753,2015,94,94,1.0
212753,2016,95,95,1.0
212753,2017,59,59,1.0
212753,2018,87,87,1.0
212753,2019,68,68,1.0
213215,2010,81,81,1.0
213215,2011,87,87,1.0
213215,2012,172,172,1.0
213215,2013,111,111,1.0
213215,2014,111,111,1.0
213215,2015,92,92,1.0
213215,2016,85,85,1.0
213215,2017,102,102,1.0
213215,2018,73,73,1.0
213330,2010,15,15,1.0
213330,2011,18,18,1.0
213330,2012,27,27,1.0
213330,2013,20,20,1.0
213330,2014,19,19,1.0
213330,2015,25,25,1.0
213330,2016,18,18,1.0
213330,2017,19,19,1.0
213330,2018,14,14,1.0
213330,2019,14,14,1.0
213455,2010,110,139,0.7913669064748201
213455,2011,114,164,0.6951219512195121
213455,2012,109,129,0.8449612403100775
213455,2013,120,152,0.7894736842105263
213455,2014,112,134,0.835820895522388
213455,2015,115,142,0.8098591549295775
213455,2016,127,140,0.9071428571428571
213455,2017,107,122,0.8770491803278688
213455,2018,111,119,0.9327731092436975
213455,2019,112,130,0.8615384615384616
213491,2010,41,41,1.0
213491,2011,52,52,1.0
213491,2012,38,38,1.0
213491,2013,34,34,1.0
213491,2014,27,27,1.0
213491,2015,40,40,1.0
213491,2016,32,32,1.0
213491,2017,31,31,1.0
213491,2018,22,22,1.0
213491,2019,33,33,1.0
213552,2010,42,42,1.0
213552,2011,38,38,1.0
213552,2012,46,46,1.0
213552,2013,47,47,1.0
213552,2014,39,39,1.0
213552,2015,47,47,1.0
213552,2016,47,47,1.0
213552,2017,41,41,1.0
213552,2018,40,40,1.0
213552,2019,35,35,1.0
214546,2010,37,37,1.0
214546,2011,99,99,1.0
214546,2012,30,30,1.0
214546,2013,31,31,1.0
214546,2014,24,24,1.0
214546,2015,36,36,1.0
214546,2016,29,29,1.0
214962,2010,50,50,1.0
214962,2011,43,43,1.0
214962,2012,34,34,1.0
214962,2013,41,41,1.0
214962,2014,33,33,1.0
214962,2015,37,37,1.0
214962,2016,29,29,1.0
215336,2010,40,40,1.0
215336,2011,43,43,1.0
215336,2012,42,42,1.0
215336,2013,43,43,1.0
215336,2014,41,41,1.0
215336,2015,38,38,1.0
215336,2016,26,26,1.0
215336,2017,29,29,1.0
215336,2018,37,37,1.0
215336,2019,23,23,1.0
215530,2010,24,24,1.0
215530,2011,27,27,1.0
215530,2012,28,28,1.0
215530,2013,30,30,1.0
215530,2014,23,23,1.0
215530,2015,31,31,1.0
215530,2016,29,29,1.0
215530,2017,48,48,1.0
215530,2018,56,56,1.0
215530,2019,50,50,1.0
216074,2010,88,88,1.0
216074,2011,90,90,1.0
216074,2012,105,105,1.0
216074,2013,161,161,1.0
216074,2014,69,69,1.0
216074,2015,91,93,0.978494623655914
216074,2016,95,95,1.0
216074,2017,116,116,1.0
216074,2018,117,117,1.0
216074,2019,111,111,1.0
216223,2010,20,20,1.0
216223,2011,37,37,1.0
216223,2012,48,48,1.0
216223,2013,45,45,1.0
216223,2014,43,43,1.0
216223,2015,43,43,1.0
216223,2016,32,32,1.0
216223,2017,20,20,1.0
216223,2018,27,27,1.0
216223,2019,32,32,1.0
216579,2010,74,74,1.0
216579,2011,73,73,1.0
216579,2012,94,94,1.0
216579,2013,91,91,1.0
216579,2014,80,80,1.0
216579,2015,67,67,1.0
216579,2016,68,68,1.0
216579,2017,69,69,1.0
216579,2018,68,68,1.0
216579,2019,65,65,1.0
217095,2010,103,109,0.944954128440367
217095,2011,96,101,0.9504950495049505
217095,2012,87,87,1.0
217095,2013,84,84,1.0
217095,2014,74,74,1.0
217350,2010,25,25,1.0
217350,2011,30,30,1.0
217350,2012,34,34,1.0
217350,2013,21,21,1.0
217350,2014,24,24,1.0
217350,2015,16,16,1.0
217350,2016,13,13,1.0
217581,2010,92,92,1.0
217581,2011,98,98,1.0
217581,2012,96,96,1.0
217581,2013,65,65,1.0
217581,2014,64,64,1.0
217581,2015,59,59,1.0
217581,2016,86,86,1.0
217581,2017,67,67,1.0
217581,2018,57,57,1.0
217581,2019,59,59,1.0
217794,2010,94,94,1.0
217794,2011,85,85,1.0
217794,2012,83,83,1.0
217794,2013,63,63,1.0
217794,2014,57,57,1.0
217794,2015,60,60,1.0
217794,2016,60,60,1.0
217794,2017,58,58,1.0
217794,2018,56,56,1.0
217794,2019,55,55,1.0
217828,2010,25,25,1.0
217828,2011,22,22,1.0
217828,2012,16,16,1.0
217828,2013,24,24,1.0
217828,2014,20,20,1.0
217828,2015,24,24,1.0
217828,2016,22,22,1.0
217828,2017,27,27,1.0
217828,2018,22,22,1.0
217828,2019,26,26,1.0
218159,2010,52,52,1.0
218159,2011,25,25,1.0
218159,2012,30,30,1.0
218159,2013,38,38,1.0
218159,2014,36,36,1.0
218159,2015,43,43,1.0
218159,2016,60,60,1.0
218159,2017,59,59,1.0
218159,2018,47,47,1.0
218159,2019,49,49,1.0
218195,2010,99,99,1.0
218195,2011,94,94,1.0
218195,2012,64,64,1.0
218195,2013,53,53,1.0
218195,2014,36,36,1.0
218195,2015,33,33,1.0
218195,2016,50,50,1.0
218195,2017,42,42,1.0
218195,2018,46,46,1.0
218195,2019,29,29,1.0
218867,2010,22,22,1.0
218867,2011,14,14,1.0
218867,2012,28,28,1.0
218867,2013,13,13,1.0
218867,2014,13,13,1.0
218867,2015,14,14,1.0
218867,2016,13,13,1.0
218867,2017,15,15,1.0
218867,2018,8,8,1.0
218867,2019,7,7,1.0
219037,2010,64,64,1.0
219037,2011,59,59,1.0
219037,2012,64,64,1.0
219037,2013,46,46,1.0
219037,2014,47,47,1.0
219037,2015,34,34,1.0
219037,2016,56,56,1.0
219037,2017,38,38,1.0
219037,2018,37,37,1.0
219037,2019,35,35,1.0
219125,2010,35,62,0.5645161290322581
219125,2011,44,68,0.6470588235294118
219125,2012,42,66,0.6363636363636364
219125,2013,53,71,0.7464788732394366
219125,2014,43,62,0.6935483870967742
219125,2015,35,59,0.5932203389830508
219125,2016,45,61,0.7377049180327869
219125,2017,31,49,0.6326530612244898
219125,2018,50,79,0.6329113924050633
219125,2019,27,44,0.6136363636363636
219453,2010,76,76,1.0
219453,2011,80,80,1.0
219453,2012,98,98,1.0
219453,2013,118,118,1.0
219453,2014,102,102,1.0
219453,2015,86,86,1.0
219453,2016,72,72,1.0
219453,2017,81,81,1.0
219453,2018,75,75,1.0
219453,2019,78,80,0.975
219587,2010,32,32,1.0
219587,2011,40,40,1.0
219587,2012,32,32,1.0
219587,2013,32,32,1.0
219587,2014,44,44,1.0
219587,2015,35,35,1.0
219587,2016,25,25,1.0
219587,2017,26,26,1.0
219587,2018,25,25,1.0
219587,2019,25,25,1.0
219851,2016,13,13,1.0
219851,2017,10,10,1.0
219851,2018,29,29,1.0
219851,2019,25,25,1.0
220163,2010,27,27,1.0
220163,2011,36,36,1.0
220163,2012,34,34,1.0
220163,2013,35,35,1.0
220163,2014,24,24,1.0
220163,2015,21,21,1.0
220163,2016,26,26,1.0
220163,2017,27,27,1.0
220163,2018,12,12,1.0
220163,2019,21,21,1.0
220491,2010,198,198,1.0
220491,2011,204,204,1.0
220491,2012,191,191,1.0
220491,2013,134,134,1.0
220491,2014,88,88,1.0
220491,2015,37,37,1.0
220491,2016,120,120,1.0
220491,2017,104,104,1.0
220491,2018,81,81,1.0
220491,2019,124,124,1.0
220570,2010,35,35,1.0
220570,2011,23,23,1.0
220570,2012,28,28,1.0
220570,2013,46,46,1.0
220570,2014,40,40,1.0
220570,2015,30,30,1.0
220765,2010,67,67,1.0
220765,2012,197,256,0.76953125
220765,2013,176,231,0.7619047619047619
220765,2014,175,229,0.7641921397379913
220765,2015,164,227,0.7224669603524229
220765,2016,132,182,0.7252747252747253
220765,2017,257,288,0.8923611111111112
220765,2018,129,174,0.7413793103448276
220765,2019,109,135,0.8074074074074075
221290,2010,62,62,1.0
221290,2011,65,65,1.0
221290,2012,58,58,1.0
221290,2013,78,78,1.0
221290,2014,65,65,1.0
221829,2010,173,173,1.0
221829,2011,209,209,1.0
221829,2012,197,197,1.0
221829,2013,159,159,1.0
221829,2014,148,148,1.0
221829,2015,163,163,1.0
221829,2016,176,176,1.0
221829,2017,171,171,1.0
221829,2018,163,163,1.0
221829,2019,173,173,1.0
221980,2010,27,27,1.0
221980,2011,28,28,1.0
221980,2012,20,20,1.0
221980,2013,26,26,1.0
221980,2014,24,24,1.0
221980,2015,23,23,1.0
222026,2010,41,41,1.0
222026,2011,27,27,1.0
222026,2012,37,37,1.0
222026,2013,33,33,1.0
222026,2014,14,14,1.0
222026,2015,17,17,1.0
222026,2016,11,11,1.0
223056,2010,45,45,1.0
223056,2011,43,43,1.0
223056,2012,31,31,1.0
223056,2013,42,42,1.0
223056,2014,32,32,1.0
223056,2015,40,40,1.0
223056,2016,38,38,1.0
223056,2017,32,32,1.0
223056,2018,55,55,1.0
223056,2019,35,35,1.0
223852,2010,46,46,1.0
223852,2011,41,41,1.0
223852,2012,44,44,1.0
223852,2013,42,42,1.0
223852,2014,55,55,1.0
223852,2015,43,43,1.0
223852,2016,56,56,1.0
223852,2017,39,39,1.0
223852,2018,28,28,1.0
223852,2019,21,21,1.0
224013,2010,24,24,1.0
224013,2011,13,13,1.0
224013,2012,22,22,1.0
224013,2013,22,22,1.0
224013,2014,15,15,1.0
224013,2015,17,17,1.0
224013,2016,14,14,1.0
224013,2017,14,14,1.0
224013,2018,9,9,1.0
224156,2010,200,200,1.0
224156,2011,189,189,1.0
224156,2012,259,259,1.0
224156,2013,183,183,1.0
224156,2014,167,167,1.0
224156,2015,181,181,1.0
224156,2016,161,161,1.0
224156,2017,170,170,1.0
224156,2018,166,166,1.0
224156,2019,203,203,1.0
224758,2010,30,31,0.967741935483871
224758,2011,36,36,1.0
224758,2012,38,38,1.0
224758,2013,44,45,0.9777777777777777
224758,2014,30,30,1.0
224758,2015,23,24,0.9583333333333334
224758,2016,21,22,0.9545454545454546
224758,2017,21,21,1.0
224758,2018,9,10,0.9
224758,2019,18,18,1.0
224828,2010,54,54,1.0
224828,2011,53,53,1.0
224828,2012,52,52,1.0
224828,2013,47,47,1.0
224828,2014,59,59,1.0
224828,2015,71,71,1.0
224828,2016,39,39,1.0
224828,2017,28,28,1.0
224828,2018,35,35,1.0
224828,2019,40,40,1.0
224907,2010,152,152,1.0
224907,2011,116,116,1.0
224907,2012,152,152,1.0
224907,2013,323,323,1.0
226125,2010,49,49,1.0
226125,2011,126,126,1.0
226125,2012,208,208,1.0
226125,2013,88,88,1.0
226125,2014,92,92,1.0
226125,2015,72,72,1.0
226125,2016,60,60,1.0
226125,2017,81,81,1.0
226125,2018,51,51,1.0
226125,2019,71,71,1.0
226374,2010,29,29,1.0
226374,2011,37,37,1.0
226374,2012,30,30,1.0
226374,2013,28,28,1.0
226374,2014,30,30,1.0
226374,2015,31,31,1.0
226374,2016,31,31,1.0
226374,2017,37,37,1.0
226772,2010,57,57,1.0
226772,2011,51,51,1.0
226772,2012,51,51,1.0
226772,2013,34,34,1.0
226772,2014,21,21,1.0
226772,2015,22,22,1.0
226772,2016,23,23,1.0
226860,2010,38,38,1.0
226860,2011,18,18,1.0
226860,2012,37,37,1.0
226860,2013,29,29,1.0
226860,2014,27,27,1.0
226860,2015,30,30,1.0
226860,2016,18,18,1.0
226860,2017,25,25,1.0
226860,2018,23,23,1.0
226860,2019,25,25,1.0
227058,2010,26,26,1.0
227058,2011,37,37,1.0
227058,2012,36,36,1.0
227058,2013,61,61,1.0
227058,2014,51,51,1.0
227058,2015,67,67,1.0
227058,2016,49,49,1.0
227058,2017,67,67,1.0
227058,2018,72,72,1.0
227058,2019,72,72,1.0
227155,2010,29,29,1.0
227155,2011,27,27,1.0
227155,2012,32,32,1.0
227155,2013,15,15,1.0
227155,2014,24,24,1.0
227155,2015,24,24,1.0
227155,2016,9,9,1.0
227155,2017,10,10,1.0
227155,2018,9,9,1.0
227155,2019,13,13,1.0
227313,2010,194,194,1.0
227313,2011,204,204,1.0
227313,2012,172,172,1.0
227313,2013,150,150,1.0
227313,2014,165,165,1.0
227313,2015,163,163,1.0
227313,2016,139,139,1.0
227313,2017,147,147,1.0
227313,2018,153,153,1.0
227313,2019,178,178,1.0
227322,2010,183,183,1.0
227322,2011,196,196,1.0
227322,2012,181,181,1.0
227322,2013,169,169,1.0
227322,2014,179,179,1.0
227322,2015,156,156,1.0
227322,2016,161,161,1.0
227322,2017,198,198,1.0
227322,2018,183,183,1.0
227322,2019,200,200,1.0
228088,2010,16,16,1.0
228088,2011,27,27,1.0
228088,2012,17,17,1.0
228088,2013,24,24,1.0
228088,2014,24,24,1.0
228088,2015,12,12,1.0
228088,2016,14,14,1.0
228088,2017,19,19,1.0
228088,2018,20,20,1.0
228088,2019,9,9,1.0
228185,2010,27,27,1.0
228185,2011,20,20,1.0
228185,2012,21,21,1.0
228185,2013,25,25,1.0
228185,2014,23,23,1.0
228185,2015,24,24,1.0
228185,2016,17,17,1.0
228185,2017,22,22,1.0
228185,2018,20,20,1.0
228185,2019,23,23,1.0
229425,2010,232,232,1.0
229425,2011,276,276,1.0
229425,2012,208,208,1.0
229425,2013,116,116,1.0
229425,2014,98,98,1.0
229425,2015,82,82,1.0
229425,2016,126,126,1.0
229425,2017,102,102,1.0
229425,2018,102,102,1.0
229425,2019,102,102,1.0
229522,2010,95,95,1.0
229522,2011,54,54,1.0
229522,2012,58,58,1.0
229522,2013,45,45,1.0
229522,2014,44,44,1.0
229522,2015,25,25,1.0
229522,2016,33,33,1.0
229522,2017,55,55,1.0
229522,2018,67,67,1.0
229522,2019,13,13,1.0
229638,2010,56,56,1.0
229638,2011,146,146,1.0
229638,2012,88,88,1.0
229656,2012,66,66,1.0
229656,2013,52,52,1.0
229656,2014,93,93,1.0
229656,2015,100,100,1.0
229656,2016,101,101,1.0
229656,2017,143,143,1.0
229656,2018,142,142,1.0
229656,2019,172,172,1.0
230065,2010,167,167,1.0
230065,2011,161,161,1.0
230065,2012,188,188,1.0
230065,2013,142,142,1.0
230065,2014,139,139,1.0
230065,2015,125,125,1.0
230065,2016,110,110,1.0
230065,2017,133,133,1.0
230065,2018,111,111,1.0
230065,2019,128,128,1.0
230135,2010,15,15,1.0
230135,2011,28,28,1.0
230135,2012,28,28,1.0
230135,2013,20,20,1.0
230135,2014,23,23,1.0
230135,2015,25,25,1.0
230135,2016,19,19,1.0
230135,2017,19,19,1.0
230144,2010,10,10,1.0
230144,2011,28,28,1.0
230144,2012,29,29,1.0
230144,2013,20,20,1.0
230144,2014,16,16,1.0
230144,2015,28,28,1.0
230144,2016,13,13,1.0
230144,2017,18,18,1.0
230144,2018,19,19,1.0
230144,2019,11,11,1.0
230199,2010,32,32,1.0
230199,2011,29,29,1.0
230199,2012,28,28,1.0
230199,2013,53,53,1.0
230199,2014,30,30,1.0
230199,2015,29,29,1.0
230199,2016,25,25,1.0
230199,2017,28,28,1.0
230199,2018,42,42,1.0
230199,2019,29,29,1.0
230205,2010,30,30,1.0
230205,2011,33,33,1.0
230205,2012,39,39,1.0
230205,2013,33,33,1.0
230205,2014,21,21,1.0
230205,2015,32,32,1.0
230205,2016,17,17,1.0
230205,2017,15,15,1.0
230205,2018,21,21,1.0
230205,2019,21,21,1.0
230214,2010,146,146,1.0
230214,2011,167,167,1.0
230214,2012,155,155,1.0
230214,2013,152,152,1.0
230214,2014,117,117,1.0
230214,2015,154,154,1.0
230214,2016,120,120,1.0
230214,2017,135,135,1.0
230214,2018,143,143,1.0
230214,2019,116,116,1.0
230223,2010,15,15,1.0
230223,2011,22,22,1.0
231004,2010,12,12,1.0
231004,2011,25,29,0.8620689655172413
231004,2012,32,34,0.9411764705882353
231004,2013,30,38,0.7894736842105263
231004,2014,46,46,1.0
231004,2015,55,57,0.9649122807017544
231004,2016,59,61,0.9672131147540983
231004,2017,40,40,1.0
231004,2018,42,42,1.0
231004,2019,46,46,1.0
231280,2010,38,38,1.0
231280,2011,34,34,1.0
231280,2012,33,33,1.0
231280,2013,20,20,1.0
231280,2014,30,30,1.0
231280,2015,20,20,1.0
231280,2016,29,29,1.0
231280,2017,43,43,1.0
231280,2018,37,37,1.0
231280,2019,35,35,1.0
231721,2010,47,47,1.0
231721,2011,21,21,1.0
231721,2012,29,29,1.0
231721,2013,20,20,1.0
231721,2014,19,19,1.0
231721,2015,21,21,1.0
231721,2016,14,14,1.0
231721,2017,11,11,1.0
231721,2018,6,6,1.0
231721,2019,5,5,1.0
233286,2010,16,16,1.0
233286,2011,23,23,1.0
233286,2012,25,25,1.0
233286,2013,20,20,1.0
233286,2014,37,37,1.0
233286,2015,53,53,1.0
233286,2016,43,43,1.0
233286,2017,48,48,1.0
233286,2018,39,39,1.0
233286,2019,56,60,0.9333333333333333
233657,2010,169,169,1.0
233657,2011,54,54,1.0
233657,2012,59,59,1.0
233657,2013,48,48,1.0
233657,2014,50,50,1.0
233657,2015,33,33,1.0
233666,2010,25,25,1.0
233666,2011,19,19,1.0
233666,2012,26,26,1.0
233666,2013,19,19,1.0
233666,2014,16,16,1.0
233666,2015,9,9,1.0
233666,2016,18,18,1.0
233666,2017,13,13,1.0
233666,2018,10,10,1.0
233666,2019,14,14,1.0
234119,2010,28,28,1.0
234119,2011,56,56,1.0
234119,2012,69,69,1.0
234119,2013,36,36,1.0
234119,2014,39,39,1.0
234119,2015,33,33,1.0
234119,2016,21,21,1.0
234119,2017,20,20,1.0
234119,2018,21,21,1.0
234119,2019,10,10,1.0
234191,2010,46,46,1.0
234191,2011,45,45,1.0
234191,2012,42,42,1.0
234191,2013,33,33,1.0
234191,2014,46,46,1.0
234191,2015,38,38,1.0
234191,2016,36,36,1.0
234401,2010,30,30,1.0
234401,2011,44,44,1.0
234401,2012,41,41,1.0
234401,2013,33,33,1.0
234401,2014,44,44,1.0
234401,2015,42,42,1.0
234401,2016,20,23,0.8695652173913043
234401,2017,18,18,1.0
234650,2010,52,52,1.0
234650,2011,97,97,1.0
234650,2012,87,87,1.0
234650,2013,117,117,1.0
234650,2014,94,94,1.0
234650,2015,42,42,1.0
234650,2016,50,50,1.0
234650,2017,45,45,1.0
234650,2018,58,58,1.0
234687,2010,25,25,1.0
234687,2011,40,40,1.0
234687,2012,17,17,1.0
234687,2013,28,28,1.0
234924,2010,24,24,1.0
234924,2011,45,45,1.0
234924,2012,66,66,1.0
234924,2013,86,86,1.0
234924,2014,83,83,1.0
234924,2015,80,80,1.0
234924,2016,80,80,1.0
234924,2017,94,94,1.0
234924,2018,97,97,1.0
234924,2019,153,153,1.0
235158,2010,70,70,1.0
235158,2011,86,86,1.0
235158,2012,105,105,1.0
235158,2013,111,111,1.0
235158,2014,96,96,1.0
235158,2015,92,92,1.0
235158,2016,109,109,1.0
235158,2017,118,118,1.0
235158,2018,122,122,1.0
235158,2019,98,98,1.0
235307,2010,112,112,1.0
235307,2011,129,129,1.0
235307,2012,140,140,1.0
235307,2013,137,137,1.0
235307,2014,97,97,1.0
235307,2015,119,119,1.0
235307,2016,94,94,1.0
235307,2017,64,64,1.0
235307,2018,76,76,1.0
235307,2019,93,93,1.0
235352,2010,32,32,1.0
235352,2011,40,40,1.0
235352,2012,42,42,1.0
235352,2013,58,58,1.0
235352,2014,40,40,1.0
235352,2015,25,25,1.0
235352,2016,26,26,1.0
235352,2017,32,32,1.0
235352,2018,50,50,1.0
235352,2019,19,19,1.0
235583,2010,210,210,1.0
235583,2011,194,194,1.0
235583,2012,182,182,1.0
235583,2013,142,142,1.0
235583,2014,128,128,1.0
235583,2015,119,119,1.0
235583,2016,112,112,1.0
235583,2017,98,98,1.0
235583,2018,87,87,1.0
235583,2019,81,81,1.0
235954,2010,17,17,1.0
235954,2011,27,27,1.0
235954,2012,55,55,1.0
235954,2013,29,29,1.0
235954,2014,20,20,1.0
235954,2015,24,24,1.0
235954,2016,14,14,1.0
235954,2017,15,15,1.0
235954,2018,13,13,1.0
236018,2010,48,48,1.0
236018,2011,60,60,1.0
236018,2012,72,72,1.0
236018,2013,66,66,1.0
236018,2014,61,61,1.0
236018,2015,61,61,1.0
236018,2016,57,57,1.0
236018,2017,41,41,1.0
236018,2018,47,47,1.0
236018,2019,67,67,1.0
236027,2010,117,117,1.0
236027,2011,110,110,1.0
236027,2012,97,97,1.0
236027,2013,91,91,1.0
236027,2014,64,64,1.0
236027,2015,35,35,1.0
236744,2010,54,54,1.0
236744,2011,43,43,1.0
236744,2012,35,35,1.0
236744,2013,56,56,1.0
236744,2014,62,62,1.0
236744,2015,54,54,1.0
236744,2016,34,34,1.0
236744,2017,37,37,1.0
236744,2018,35,35,1.0
236744,2019,29,29,1.0
237127,2010,14,14,1.0
237127,2011,17,17,1.0
237127,2012,24,24,1.0
237127,2013,10,10,1.0
237127,2014,14,14,1.0
237127,2015,11,11,1.0
237127,2016,10,10,1.0
237127,2017,14,14,1.0
237127,2018,12,12,1.0
237127,2019,27,27,1.0
237303,2010,52,52,1.0
237303,2011,56,56,1.0
237303,2012,56,56,1.0
237303,2013,67,67,1.0
237303,2014,76,76,1.0
237303,2015,83,83,1.0
237303,2016,62,62,1.0
237303,2017,54,54,1.0
237303,2018,51,51,1.0
237303,2019,56,56,1.0
237321,2010,34,42,0.8095238095238095
237321,2011,47,66,0.7121212121212122
237321,2012,46,62,0.7419354838709677
237321,2013,34,44,0.7727272727272727
237321,2014,38,46,0.8260869565217391
237321,2015,38,57,0.6666666666666666
237321,2016,28,45,0.6222222222222222
237321,2017,32,41,0.7804878048780488
237321,2018,21,27,0.7777777777777778
237570,2010,46,61,0.7540983606557377
237570,2011,41,52,0.7884615384615384
237570,2012,41,57,0.7192982456140351
237570,2013,30,36,0.8333333333333334
237570,2014,46,54,0.8518518518518519
237570,2015,41,45,0.9111111111111111
237570,2016,39,44,0.8863636363636364
237570,2017,56,64,0.875
237570,2018,60,67,0.8955223880597015
237570,2019,54,58,0.9310344827586207
238005,2010,45,45,1.0
238005,2011,37,37,1.0
238005,2012,62,62,1.0
238005,2013,55,55,1.0
238005,2014,66,66,1.0
238005,2015,79,79,1.0
238005,2016,47,47,1.0
238005,2017,30,30,1.0
238005,2018,38,38,1.0
238005,2019,55,55,1.0
238166,2010,45,45,1.0
238166,2011,57,57,1.0
238166,2012,42,42,1.0
238166,2013,49,49,1.0
238166,2014,66,66,1.0
238166,2015,52,52,1.0
238166,2016,38,38,1.0
238175,2010,123,123,1.0
238175,2011,112,112,1.0
238175,2012,105,105,1.0
238175,2013,122,122,1.0
238175,2014,100,100,1.0
238175,2015,108,108,1.0
238175,2016,95,95,1.0
238175,2017,87,87,1.0
238175,2018,102,102,1.0
238175,2019,81,81,1.0
238786,2010,81,81,1.0
238786,2011,85,85,1.0
238786,2012,109,109,1.0
238786,2013,89,89,1.0
238786,2014,69,69,1.0
238786,2015,78,78,1.0
238786,2016,50,50,1.0
238786,2017,36,36,1.0
238810,2010,51,65,0.7846153846153846
238810,2011,46,57,0.8070175438596491
238810,2012,57,71,0.8028169014084507
238810,2013,61,72,0.8472222222222222
238810,2014,33,47,0.7021276595744681
238810,2015,45,51,0.8823529411764706
238810,2016,19,30,0.6333333333333333
238810,2017,25,31,0.8064516129032258
238810,2018,22,32,0.6875
238810,2019,21,34,0.6176470588235294
239132,2010,83,83,1.0
239132,2011,68,68,1.0
239132,2012,55,55,1.0
239132,2013,37,37,1.0
239132,2014,49,49,1.0
239877,2010,47,47,1.0
239877,2011,59,59,1.0
239877,2012,74,74,1.0
239877,2013,48,48,1.0
239877,2014,55,55,1.0
239877,2015,38,38,1.0
239877,2016,56,56,1.0
239877,2017,41,41,1.0
239877,2018,40,40,1.0
239877,2019,37,37,1.0
240240,2010,31,31,1.0
240240,2011,38,38,1.0
240240,2012,59,59,1.0
240240,2013,71,71,1.0
240240,2014,62,62,1.0
240240,2015,141,141,1.0
240240,2016,49,49,1.0
240240,2017,61,61,1.0
240240,2018,53,53,1.0
240709,2010,24,24,1.0
240709,2011,30,30,1.0
240709,2012,33,33,1.0
240709,2013,33,33,1.0
240709,2014,27,27,1.0
240709,2015,28,28,1.0
240709,2016,28,28,1.0
240709,2017,17,17,1.0
240709,2018,33,33,1.0
240709,2019,27,27,1.0
240879,2010,297,342,0.868421052631579
240879,2011,259,291,0.8900343642611683
240879,2012,268,284,0.9436619718309859
240879,2013,198,212,0.9339622641509434
240879,2014,145,152,0.9539473684210527
240879,2015,130,140,0.9285714285714286
240879,2016,162,187,0.8663101604278075
240879,2017,173,180,0.9611111111111111
240879,2018,96,99,0.9696969696969697
240879,2019,136,142,0.9577464788732394
241146,2010,147,268,0.5485074626865671
241146,2011,169,290,0.5827586206896552
