UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
107877,"R",154,"R",253,"R",61,"R",131,"R",0,"R",131,"R",77,"R",59,"A",,"A",,"A",,"A",,"A",,"R",13
107974,"R",161,"R",672,"R",24,"R",170,"Z",0,"R",170,"R",86,"R",51,"R",44,"Z",0,"R",44,"R",17,"R",39,"R",15
107983,"R",658,"R",889,"R",74,"R",586,"R",0,"R",586,"R",377,"R",64,"R",12,"R",0,"R",12,"R",2,"R",17,"R",16
107992,"R",207,"R",346,"R",60,"R",209,"R",0,"R",209,"R",120,"R",57,"R",36,"R",0,"R",36,"R",17,"R",47,"R",21
108065,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",4,"R",27,"R",3,"R",0,"R",3,"R",1,"R",33,"R",11
108092,"R",1265,"R",2262,"R",56,"R",785,"Z",0,"R",785,"R",488,"R",62,"R",27,"R",0,"R",27,"R",10,"R",37,"R",18
108232,"R",667,"R",1943,"R",34,"R",669,"R",0,"R",669,"R",475,"R",71,"R",305,"R",0,"R",305,"R",126,"R",41,"R",16
108250,"R",42,"R",52,"R",81,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
108348,"A",,"A",,"A",,"R",58,"R",0,"R",58,"R",43,"R",74,"A",,"A",,"A",,"A",,"A",,"R",5
108649,"A",,"A",,"A",,"R",38,"R",0,"R",38,"R",28,"R",74,"R",45,"R",0,"R",45,"R",35,"R",78,"R",13
108667,"R",195,"R",2186,"R",9,"R",148,"Z",0,"R",148,"R",92,"R",62,"R",595,"Z",0,"R",595,"R",214,"R",36,"R",24
108807,"R",917,"R",2963,"R",31,"R",898,"Z",0,"R",898,"R",647,"R",72,"R",877,"Z",0,"R",877,"R",401,"R",46,"R",25
108852,"R",134,"R",134,"R",100,"R",109,"R",0,"R",109,"R",69,"R",63,"A",,"A",,"A",,"A",,"A",,"R",13
108977,"A",,"A",,"A",,"R",8,"R",0,"R",8,"R",8,"R",100,"R",7,"R",0,"R",7,"R",7,"R",100,"R",26
109040,"A",,"A",,"A",,"R",209,"R",0,"R",209,"R",134,"R",64,"A",,"A",,"A",,"A",,"A",,"R",16
109208,"R",1434,"R",8412,"R",17,"R",1188,"Z",0,"R",1188,"R",811,"R",68,"R",2383,"Z",0,"R",2383,"R",1043,"R",44,"R",28
109332,"A",,"A",,"A",,"R",26,"R",0,"R",26,"R",20,"R",77,"A",,"A",,"A",,"A",,"A",,"R",24
109350,"R",978,"R",3605,"R",27,"R",901,"Z",0,"R",901,"R",669,"R",74,"R",1354,"Z",0,"R",1354,"R",561,"R",41,"R",27
109651,"R",164,"R",382,"R",43,"R",159,"R",1,"R",158,"R",127,"R",80,"A",,"A",,"A",,"A",,"A",,"R",9
109721,"A",,"A",,"A",,"R",126,"R",0,"R",126,"R",85,"R",67,"A",,"A",,"A",,"A",,"A",,"R",28
109730,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
109785,"R",1217,"R",1883,"R",65,"R",1247,"R",0,"R",1247,"R",1026,"R",82,"R",3,"R",0,"R",3,"R",1,"R",33,"R",14
109819,"R",1578,"R",4773,"R",33,"R",1336,"Z",0,"R",1336,"R",952,"R",71,"R",1561,"Z",0,"R",1561,"R",765,"R",49,"R",31
109907,"R",265,"R",1298,"R",20,"R",231,"Z",0,"R",231,"R",124,"R",54,"R",322,"Z",0,"R",322,"R",82,"R",25,"R",29
109934,"A",,"A",,"A",,"R",14,"R",0,"R",14,"R",12,"R",86,"A",,"A",,"A",,"A",,"A",,"R",14
110060,"R",63,"R",71,"R",89,"R",28,"R",0,"R",28,"R",26,"R",93,"R",4,"R",0,"R",4,"R",3,"R",75,"R",6
110097,"R",900,"R",1222,"R",74,"R",914,"R",0,"R",914,"R",777,"R",85,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
110185,"R",33,"R",109,"R",30,"R",66,"Z",0,"R",66,"R",51,"R",77,"R",53,"Z",0,"R",53,"R",31,"R",58,"R",9
110194,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",31,"R",97,"A",,"A",,"A",,"A",,"A",,"R",10
110219,"R",158,"R",158,"R",100,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
110246,"R",1299,"R",3309,"R",39,"R",948,"Z",0,"R",948,"R",667,"R",70,"R",744,"Z",0,"R",744,"R",384,"R",52,"R",25
110316,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
110334,"R",1081,"R",2925,"R",37,"R",930,"Z",0,"R",930,"R",688,"R",74,"R",712,"Z",0,"R",712,"R",353,"R",50,"R",25
110361,"R",967,"R",1762,"R",55,"R",876,"R",0,"R",876,"R",673,"R",77,"R",33,"R",0,"R",33,"R",16,"R",48,"R",18
110370,"R",232,"R",461,"R",50,"R",232,"R",0,"R",232,"R",190,"R",82,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
110404,"R",248,"R",255,"R",97,"R",264,"R",0,"R",264,"R",255,"R",97,"A",,"A",,"A",,"A",,"A",,"R",3
110413,"R",540,"R",866,"R",62,"R",558,"R",0,"R",558,"R",473,"R",85,"A",,"A",,"A",,"A",,"A",,"R",15
110422,"R",4765,"R",5784,"R",82,"R",3620,"Z",0,"R",3620,"R",3348,"R",92,"R",15,"Z",0,"R",15,"R",12,"R",80,"R",21
110468,"R",25,"R",523,"R",5,"R",4,"R",0,"R",4,"R",3,"R",75,"R",1,"R",0,"R",1,"R",1,"R",100,"R",13
110486,"R",1323,"R",2159,"R",61,"R",1294,"Z",0,"R",1294,"R",963,"R",74,"R",35,"Z",0,"R",35,"R",11,"R",31,"R",24
110495,"R",1181,"R",2335,"R",51,"R",1082,"Z",0,"R",1082,"R",944,"R",87,"R",27,"Z",0,"R",27,"R",14,"R",52,"R",21
110510,"R",2319,"R",4611,"R",50,"R",2390,"Z",0,"R",2390,"R",2122,"R",89,"R",57,"Z",0,"R",57,"R",32,"R",56,"R",27
110529,"R",3169,"R",5839,"R",54,"R",3021,"Z",0,"R",3021,"R",2718,"R",90,"R",97,"Z",0,"R",97,"R",69,"R",71,"R",28
110538,"R",2316,"R",4123,"R",56,"R",2659,"Z",0,"R",2659,"R",2304,"R",87,"R",55,"Z",0,"R",55,"R",32,"R",58,"R",24
110547,"R",1460,"R",4775,"R",31,"R",1133,"Z",0,"R",1133,"R",898,"R",79,"R",81,"Z",0,"R",81,"R",46,"R",57,"R",23
110556,"R",3166,"R",5954,"R",53,"R",3036,"Z",0,"R",3036,"R",2527,"R",83,"R",103,"Z",0,"R",103,"R",52,"R",50,"R",22
110565,"R",4512,"R",9535,"R",47,"R",4419,"Z",0,"R",4419,"R",3912,"R",89,"R",106,"Z",0,"R",106,"R",68,"R",64,"R",24
110574,"R",1477,"R",3643,"R",41,"R",1549,"Z",0,"R",1549,"R",1201,"R",78,"R",23,"Z",0,"R",23,"R",16,"R",70,"R",25
110583,"R",4119,"R",7780,"R",53,"R",4145,"Z",0,"R",4145,"R",3679,"R",89,"R",130,"Z",0,"R",130,"R",100,"R",77,"R",22
110592,"R",2895,"R",6349,"R",46,"R",2765,"Z",0,"R",2765,"R",2269,"R",82,"R",143,"Z",0,"R",143,"R",83,"R",58,"R",24
110608,"R",5760,"R",11250,"R",51,"R",4088,"Z",0,"R",4088,"R",3197,"R",78,"R",61,"Z",0,"R",61,"R",30,"R",49,"R",24
110617,"R",3202,"R",7822,"R",41,"R",2990,"Z",0,"R",2990,"R",2467,"R",83,"R",161,"Z",0,"R",161,"R",115,"R",71,"R",26
110635,"R",4677,"R",6947,"R",67,"R",4127,"R",0,"R",4127,"R",3977,"R",96,"R",35,"R",0,"R",35,"R",29,"R",83,"R",17
110644,"R",5063,"R",8220,"R",62,"R",5172,"R",0,"R",5172,"R",4807,"R",93,"R",35,"R",0,"R",35,"R",28,"R",80,"R",17
110653,"R",5449,"R",7471,"R",73,"R",5067,"R",0,"R",5067,"R",4649,"R",92,"R",10,"R",0,"R",10,"R",7,"R",70,"R",19
110662,"R",5684,"R",8525,"R",67,"R",5608,"R",0,"R",5608,"R",5398,"R",96,"R",12,"R",0,"R",12,"R",9,"R",75,"R",16
110671,"R",4187,"R",5515,"R",76,"R",4001,"R",0,"R",4001,"R",3560,"R",89,"R",33,"R",0,"R",33,"R",28,"R",85,"R",19
110680,"R",5218,"R",7932,"R",66,"R",4570,"R",0,"R",4570,"R",4305,"R",94,"R",5,"R",0,"R",5,"R",5,"R",100,"R",19
110705,"R",4597,"R",6119,"R",75,"R",4722,"R",0,"R",4722,"R",4341,"R",92,"R",19,"R",0,"R",19,"R",13,"R",68,"R",17
110714,"R",3295,"R",4303,"R",77,"R",3817,"R",0,"R",3817,"R",3389,"R",89,"R",10,"R",0,"R",10,"R",6,"R",60,"R",18
110778,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
110875,"A",,"A",,"A",,"R",25,"R",0,"R",25,"R",17,"R",68,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
110918,"R",2,"R",10,"R",20,"R",3,"R",0,"R",3,"R",3,"R",100,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
110945,"A",,"A",,"A",,"R",95,"R",0,"R",95,"R",26,"R",27,"A",,"A",,"A",,"A",,"A",,"R",11
111009,"A",,"A",,"A",,"R",107,"Z",0,"R",107,"R",85,"R",79,"A",,"A",,"A",,"A",,"A",,"R",35
111054,"A",,"A",,"A",,"R",28,"R",0,"R",28,"R",25,"R",89,"A",,"A",,"A",,"A",,"A",,"R",18
111081,"R",172,"R",329,"R",52,"R",180,"R",0,"R",180,"R",153,"R",85,"A",,"A",,"A",,"A",,"A",,"R",7
111188,"R",199,"R",290,"R",69,"R",196,"Z",0,"R",196,"R",161,"R",82,"R",2,"Z",0,"R",2,"R",1,"R",50,"R",14
111434,"R",279,"R",2193,"R",13,"R",259,"Z",0,"R",259,"R",170,"R",66,"R",427,"Z",0,"R",427,"R",146,"R",34,"R",25
111461,"R",1611,"R",5118,"R",31,"R",1391,"Z",0,"R",1391,"R",1060,"R",76,"R",1296,"Z",0,"R",1296,"R",796,"R",61,"R",30
111513,"A",,"A",,"A",,"R",21,"R",0,"R",21,"R",20,"R",95,"R",22,"R",0,"R",22,"R",20,"R",91,"R",9
111638,"A",,"A",,"A",,"R",24,"R",0,"R",24,"R",15,"R",63,"A",,"A",,"A",,"A",,"A",,"R",24
111708,"A",,"A",,"A",,"R",42,"Z",0,"R",42,"R",33,"R",79,"R",24,"Z",0,"R",24,"R",21,"R",88,"R",20
111717,"A",,"A",,"A",,"R",134,"Z",0,"R",134,"R",109,"R",81,"A",,"A",,"A",,"A",,"A",,"R",20
111726,"A",,"A",,"A",,"R",81,"R",0,"R",81,"R",69,"R",85,"A",,"A",,"A",,"A",,"A",,"R",20
111744,"A",,"A",,"A",,"R",60,"Z",0,"R",60,"R",54,"R",90,"A",,"A",,"A",,"A",,"A",,"R",20
111762,"A",,"A",,"A",,"R",42,"Z",0,"R",42,"R",29,"R",69,"A",,"A",,"A",,"A",,"A",,"R",16
111771,"A",,"A",,"A",,"R",49,"Z",0,"R",49,"R",36,"R",73,"A",,"A",,"A",,"A",,"A",,"R",21
111799,"A",,"A",,"A",,"R",21,"Z",0,"R",21,"R",14,"R",67,"A",,"A",,"A",,"A",,"A",,"R",20
111887,"R",1435,"R",5784,"R",25,"R",1181,"Z",0,"R",1181,"R",872,"R",74,"R",1974,"Z",0,"R",1974,"R",1099,"R",56,"R",28
111896,"R",225,"R",1650,"R",14,"R",203,"Z",0,"R",203,"R",117,"R",58,"R",328,"Z",0,"R",328,"R",94,"R",29,"R",25
111920,"R",823,"R",3729,"R",22,"R",834,"Z",0,"R",834,"R",645,"R",77,"R",1268,"Z",0,"R",1268,"R",597,"R",47,"R",28
111939,"R",1247,"R",5795,"R",22,"R",946,"Z",0,"R",946,"R",692,"R",73,"R",1996,"Z",0,"R",1996,"R",1224,"R",61,"R",27
111948,"R",1284,"R",1724,"R",74,"R",1273,"R",0,"R",1273,"R",1155,"R",91,"R",5,"R",0,"R",5,"R",2,"R",40,"R",14
111966,"R",4,"R",35,"R",11,"R",1,"R",0,"R",1,"R",1,"R",100,"R",4,"Z",0,"R",4,"R",1,"R",25,"R",7
112075,"R",373,"R",604,"R",62,"R",300,"R",0,"R",300,"R",229,"R",76,"R",1,"R",0,"R",1,"R",0,"R",0,"R",11
112084,"R",125,"R",282,"R",44,"R",82,"R",0,"R",82,"R",56,"R",68,"R",9,"R",0,"R",9,"R",1,"R",11,"R",17
112172,"R",1217,"R",3979,"R",31,"R",768,"Z",0,"R",768,"R",556,"R",72,"R",1086,"Z",0,"R",1086,"R",687,"R",63,"R",33
112181,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",27,"R",90,"A",,"A",,"A",,"A",,"A",,"R",9
112190,"R",1572,"R",6038,"R",26,"R",1793,"Z",0,"R",1793,"R",1225,"R",68,"R",2134,"Z",0,"R",2134,"R",825,"R",39,"R",22
112260,"R",337,"R",360,"R",94,"R",291,"R",0,"R",291,"R",280,"R",96,"A",,"A",,"A",,"A",,"A",,"R",9
112288,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
112367,"A",,"A",,"A",,"R",143,"R",53,"R",90,"R",44,"R",49,"R",157,"R",18,"R",139,"R",75,"R",54,"R",26
112385,"R",182,"R",4095,"R",4,"R",131,"Z",0,"R",131,"R",80,"R",61,"R",634,"Z",0,"R",634,"R",190,"R",30,"R",41
112394,"R",73,"R",151,"R",48,"R",51,"R",0,"R",51,"R",41,"R",80,"R",10,"R",0,"R",10,"R",4,"R",40,"R",10
112446,"R",65,"R",68,"R",96,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
112455,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",8,"R",80,"A",,"A",,"A",,"A",,"A",,"R",12
112561,"R",298,"R",923,"R",32,"R",270,"Z",0,"R",270,"R",156,"R",58,"R",308,"Z",0,"R",308,"R",115,"R",37,"R",19
112570,"R",44,"R",70,"R",63,"R",44,"R",0,"R",44,"R",28,"R",64,"R",1,"R",0,"R",1,"R",0,"R",0,"R",11
112686,"R",412,"R",2631,"R",16,"R",315,"Z",0,"R",315,"R",199,"R",63,"R",560,"Z",0,"R",560,"R",168,"R",30,"R",29
112783,"A",,"A",,"A",,"R",61,"Z",0,"R",61,"R",25,"R",41,"R",1,"Z",0,"R",1,"R",1,"R",100,"R",15
112826,"R",313,"R",1780,"R",18,"R",316,"Z",0,"R",316,"R",212,"R",67,"R",438,"Z",0,"R",438,"R",172,"R",39,"R",26
113096,"R",734,"R",4181,"R",18,"R",588,"Z",0,"R",588,"R",453,"R",77,"R",1346,"Z",0,"R",1346,"R",679,"R",50,"R",30
113111,"R",366,"R",1756,"R",21,"R",368,"Z",0,"R",368,"R",262,"R",71,"R",462,"Z",0,"R",462,"R",245,"R",53,"R",25
113193,"R",1019,"R",2935,"R",35,"R",1000,"Z",0,"R",1000,"R",641,"R",64,"R",550,"Z",0,"R",550,"R",188,"R",34,"R",25
113218,"R",600,"R",2908,"R",21,"R",404,"Z",0,"R",404,"R",292,"R",72,"R",767,"Z",0,"R",767,"R",307,"R",40,"R",25
113236,"R",1084,"R",4992,"R",22,"R",718,"Z",0,"R",718,"R",526,"R",73,"R",1929,"Z",0,"R",1929,"R",1140,"R",59,"R",26
113333,"R",2754,"R",6947,"R",40,"R",2686,"Z",0,"R",2686,"R",2123,"R",79,"R",1415,"Z",0,"R",1415,"R",527,"R",37,"R",27
113397,"A",,"A",,"A",,"R",294,"R",1,"R",293,"R",178,"R",61,"R",47,"R",0,"R",47,"R",35,"R",74,"R",23
113449,"A",,"A",,"A",,"R",50,"R",0,"R",50,"R",33,"R",66,"A",,"A",,"A",,"A",,"A",,"R",15
113537,"A",,"A",,"A",,"R",0,"Z",0,"R",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
113573,"R",753,"R",2355,"R",32,"R",623,"Z",0,"R",623,"R",468,"R",75,"R",816,"Z",0,"R",816,"R",490,"R",60,"R",29
113582,"R",19,"R",48,"R",40,"R",8,"R",0,"R",8,"R",5,"R",63,"R",1,"R",0,"R",1,"R",0,"R",0,"R",12
113634,"R",1429,"R",5027,"R",28,"R",1301,"Z",0,"R",1301,"R",932,"R",72,"R",1473,"Z",0,"R",1473,"R",723,"R",49,"R",30
113698,"R",306,"R",474,"R",65,"R",265,"R",0,"R",265,"R",227,"R",86,"A",,"A",,"A",,"A",,"A",,"R",10
113856,"R",1331,"R",7907,"R",17,"R",1032,"Z",0,"R",1032,"R",755,"R",73,"R",3296,"Z",0,"R",3296,"R",1591,"R",48,"R",48
113908,"A",,"A",,"A",,"R",99,"R",0,"R",99,"R",61,"R",62,"R",62,"R",0,"R",62,"R",36,"R",58,"R",20
113980,"R",2216,"R",6630,"R",33,"R",1783,"Z",0,"R",1783,"R",1407,"R",79,"R",2081,"Z",0,"R",2081,"R",1168,"R",56,"R",28
114044,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
114071,"A",,"A",,"A",,"R",64,"R",0,"R",64,"R",46,"R",72,"R",22,"R",0,"R",22,"R",21,"R",95,"R",28
114080,"A",,"A",,"A",,"R",49,"R",0,"R",49,"R",26,"R",53,"R",4,"R",0,"R",4,"R",4,"R",100,"R",35
114123,"A",,"A",,"A",,"R",205,"R",0,"R",205,"R",165,"R",80,"R",2,"R",0,"R",2,"R",0,"R",0,"R",20
114266,"R",595,"R",2645,"R",22,"R",541,"Z",0,"R",541,"R",399,"R",74,"R",591,"Z",0,"R",591,"R",276,"R",47,"R",28
114354,"R",517,"R",1075,"R",48,"R",153,"R",0,"R",153,"R",143,"R",93,"R",2,"R",0,"R",2,"R",2,"R",100,"R",23
114390,"R",111,"R",240,"R",46,"R",38,"R",0,"R",38,"R",38,"R",100,"R",0,"R",0,"R",0,"R",0,"A",,"R",24
114415,"R",113,"R",177,"R",64,"R",165,"R",0,"R",165,"R",130,"R",79,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
114433,"R",203,"R",964,"R",21,"R",248,"R",0,"R",248,"R",130,"R",52,"R",110,"R",0,"R",110,"R",10,"R",9,"R",18
114460,"A",,"A",,"A",,"R",28,"R",0,"R",28,"R",24,"R",86,"R",14,"R",0,"R",14,"R",11,"R",79,"R",13
114628,"A",,"A",,"A",,"R",20,"R",0,"R",20,"R",17,"R",85,"R",15,"R",0,"R",15,"R",10,"R",67,"R",12
114716,"R",1200,"R",5147,"R",23,"R",1161,"Z",0,"R",1161,"R",821,"R",71,"R",1016,"Z",0,"R",1016,"R",333,"R",33,"R",24
114761,"A",,"A",,"A",,"R",29,"R",0,"R",29,"R",24,"R",83,"A",,"A",,"A",,"A",,"A",,"R",20
114789,"R",2057,"R",6226,"R",33,"R",1845,"Z",0,"R",1845,"R",1195,"R",65,"R",1758,"Z",0,"R",1758,"R",806,"R",46,"R",26
114813,"R",210,"R",740,"R",28,"R",236,"R",0,"R",236,"R",195,"R",83,"R",4,"R",0,"R",4,"R",2,"R",50,"R",13
114859,"R",2157,"R",8160,"R",26,"R",769,"Z",0,"R",769,"R",579,"R",75,"R",2571,"Z",0,"R",2571,"R",1623,"R",63,"R",29
114938,"R",412,"R",1876,"R",22,"R",412,"Z",0,"R",412,"R",283,"R",69,"R",928,"Z",0,"R",928,"R",227,"R",24,"R",22
114947,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
115001,"R",1288,"R",4087,"R",32,"R",1276,"Z",0,"R",1276,"R",982,"R",77,"R",1325,"Z",0,"R",1325,"R",753,"R",57,"R",29
115010,"A",,"A",,"A",,"R",220,"R",0,"R",220,"R",170,"R",77,"A",,"A",,"A",,"A",,"A",,"R",17
115083,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
115126,"R",1173,"R",4307,"R",27,"R",1084,"Z",0,"R",1084,"R",791,"R",73,"R",1130,"Z",0,"R",1130,"R",599,"R",53,"R",34
115296,"R",1600,"R",5709,"R",28,"R",1241,"Z",0,"R",1241,"R",858,"R",69,"R",1548,"Z",0,"R",1548,"R",835,"R",54,"R",29
115357,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",5,"R",83,"A",,"A",,"A",,"A",,"A",,"R",10
115393,"R",798,"R",2682,"R",30,"R",708,"Z",0,"R",708,"R",518,"R",73,"R",501,"Z",0,"R",501,"R",226,"R",45,"R",34
115409,"R",217,"R",222,"R",98,"R",198,"R",0,"R",198,"R",197,"R",99,"A",,"A",,"A",,"A",,"A",,"R",8
115454,"R",75,"R",234,"R",32,"R",47,"R",1,"R",46,"R",29,"R",63,"R",38,"R",0,"R",38,"R",25,"R",66,"R",23
115472,"R",145,"R",370,"R",39,"R",144,"R",1,"R",143,"R",82,"R",57,"R",71,"R",0,"R",71,"R",47,"R",66,"R",20
115490,"R",82,"R",309,"R",27,"R",94,"R",1,"R",93,"R",67,"R",72,"R",71,"R",0,"R",71,"R",34,"R",48,"R",27
115515,"R",62,"R",207,"R",30,"R",51,"R",0,"R",51,"R",29,"R",57,"R",50,"R",0,"R",50,"R",28,"R",56,"R",20
115533,"R",111,"R",310,"R",36,"R",119,"R",1,"R",118,"R",87,"R",74,"R",52,"R",0,"R",52,"R",28,"R",54,"R",21
115658,"A",,"A",,"A",,"R",2,"Z",0,"R",2,"R",2,"R",100,"R",17,"Z",0,"R",17,"R",15,"R",88,"R",15
115728,"R",85,"R",202,"R",42,"R",123,"R",0,"R",123,"R",91,"R",74,"R",2,"R",0,"R",2,"R",0,"R",0,"R",10
115755,"R",1344,"R",2358,"R",57,"R",1199,"Z",0,"R",1199,"R",930,"R",78,"R",36,"Z",0,"R",36,"R",13,"R",36,"R",21
115773,"R",32,"R",136,"R",24,"R",53,"R",1,"R",52,"R",36,"R",69,"R",12,"R",1,"R",11,"R",8,"R",73,"R",22
115861,"R",1048,"R",1846,"R",57,"R",916,"Z",0,"R",916,"R",684,"R",75,"R",472,"Z",0,"R",472,"R",282,"R",60,"R",29
115931,"A",,"A",,"A",,"R",232,"R",0,"R",232,"R",231,"R",100,"A",,"A",,"A",,"A",,"A",,"R",16
116226,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3,"R",0,"R",3,"R",3,"R",100,"R",15
116350,"A",,"A",,"A",,"R",38,"Z",0,"R",38,"R",29,"R",76,"A",,"A",,"A",,"A",,"A",,"R",12
116439,"R",1294,"R",4736,"R",27,"R",1191,"Z",0,"R",1191,"R",939,"R",79,"R",1209,"Z",0,"R",1209,"R",609,"R",50,"R",31
116466,"R",149,"R",192,"R",78,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",36
116475,"R",57,"R",66,"R",86,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",24
116484,"R",78,"R",108,"R",72,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",33
116563,"A",,"A",,"A",,"R",9,"R",0,"R",9,"R",8,"R",89,"A",,"A",,"A",,"A",,"A",,"R",15
116712,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
116846,"R",7,"R",21,"R",33,"R",12,"R",0,"R",12,"R",10,"R",83,"A",,"A",,"A",,"A",,"A",,"R",3
117052,"R",1770,"R",4777,"R",37,"R",1672,"Z",0,"R",1672,"R",1126,"R",67,"R",1107,"Z",0,"R",1107,"R",477,"R",43,"R",29
117104,"R",76,"R",206,"R",37,"R",43,"R",0,"R",43,"R",27,"R",63,"R",1,"R",0,"R",1,"R",1,"R",100,"R",22
117113,"R",205,"R",597,"R",34,"R",108,"Z",0,"R",108,"R",67,"R",62,"R",16,"Z",0,"R",16,"R",3,"R",19,"R",24
117140,"R",561,"R",1228,"R",46,"R",619,"R",5,"R",614,"R",540,"R",88,"R",2,"R",0,"R",2,"R",0,"R",0,"R",17
117168,"R",67,"R",141,"R",48,"R",76,"R",0,"R",76,"R",64,"R",84,"R",2,"R",0,"R",2,"R",0,"R",0,"R",12
117195,"R",134,"R",664,"R",20,"R",162,"Z",0,"R",162,"R",96,"R",59,"R",220,"Z",0,"R",220,"R",69,"R",31,"R",18
117238,"A",,"A",,"A",,"R",8,"R",0,"R",8,"R",6,"R",75,"A",,"A",,"A",,"A",,"A",,"R",15
117247,"R",400,"R",3737,"R",11,"R",342,"Z",0,"R",342,"R",196,"R",57,"R",1203,"Z",0,"R",1203,"R",420,"R",35,"R",22
117274,"R",170,"R",1228,"R",14,"R",158,"Z",0,"R",158,"R",75,"R",47,"R",308,"Z",0,"R",308,"R",50,"R",16,"R",21
117557,"R",9,"R",32,"R",28,"R",15,"R",0,"R",15,"R",11,"R",73,"R",0,"R",0,"R",0,"R",0,"A",,"R",36
117575,"R",2,"R",14,"R",14,"R",3,"R",0,"R",3,"R",2,"R",67,"R",1,"R",0,"R",1,"R",0,"R",0,"R",12
117627,"R",466,"R",746,"R",62,"R",499,"R",0,"R",499,"R",380,"R",76,"R",7,"R",0,"R",7,"R",1,"R",14,"R",14
117636,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
117645,"R",2335,"R",6815,"R",34,"R",2154,"Z",0,"R",2154,"R",1577,"R",73,"R",2369,"Z",0,"R",2369,"R",1214,"R",51,"R",30
117672,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
117690,"R",500,"R",3037,"R",16,"R",432,"Z",0,"R",432,"R",298,"R",69,"R",900,"Z",0,"R",900,"R",487,"R",54,"R",35
117706,"R",865,"R",5952,"R",15,"R",868,"Z",0,"R",868,"R",649,"R",75,"R",2188,"Z",0,"R",2188,"R",1247,"R",57,"R",36
117715,"R",220,"R",3087,"R",7,"R",137,"Z",0,"R",137,"R",82,"R",60,"R",601,"Z",0,"R",601,"R",220,"R",37,"R",28
117724,"R",415,"R",4362,"R",10,"R",410,"Z",0,"R",410,"R",261,"R",64,"R",1224,"Z",0,"R",1224,"R",453,"R",37,"R",33
117733,"R",804,"R",5528,"R",15,"R",651,"Z",0,"R",651,"R",493,"R",76,"R",1715,"Z",0,"R",1715,"R",820,"R",48,"R",39
117751,"R",188,"R",315,"R",60,"R",208,"R",0,"R",208,"R",168,"R",81,"R",1,"R",0,"R",1,"R",1,"R",100,"R",11
117788,"R",716,"R",6673,"R",11,"R",660,"Z",0,"R",660,"R",405,"R",61,"R",1964,"Z",0,"R",1964,"R",741,"R",38,"R",37
117803,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
117867,"R",302,"R",2251,"R",13,"R",361,"Z",0,"R",361,"R",251,"R",70,"R",915,"Z",0,"R",915,"R",477,"R",52,"R",33
