UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
107992,"R",176,"R",644,"R",27,"R",207,"R",0,"R",207,"R",124,"R",60,"R",11,"R",0,"R",11,"R",3,"R",27,"R",21
108065,"A",,"A",,"A",,"R",16,"R",0,"R",16,"R",4,"R",25,"R",3,"R",0,"R",3,"R",1,"R",33,"R",12
108092,"R",1130,"R",1968,"R",57,"R",853,"R",0,"R",853,"R",564,"R",66,"R",40,"R",0,"R",40,"R",13,"R",33,"R",18
108232,"R",704,"R",2293,"R",31,"R",624,"R",0,"R",624,"R",477,"R",76,"R",289,"R",0,"R",289,"R",140,"R",48,"R",16
108250,"R",58,"R",67,"R",87,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
108348,"A",,"A",,"A",,"R",38,"R",0,"R",38,"R",30,"R",79,"A",,"A",,"A",,"A",,"A",,"R",5
108649,"A",,"A",,"A",,"R",39,"R",1,"R",38,"R",31,"R",82,"R",44,"R",2,"R",42,"R",30,"R",71,"R",19
108667,"R",196,"R",2111,"R",9,"R",192,"Z",0,"R",192,"R",121,"R",63,"R",691,"Z",0,"R",691,"R",227,"R",33,"R",26
108807,"R",870,"R",3055,"R",28,"R",905,"Z",0,"R",905,"R",676,"R",75,"R",743,"Z",0,"R",743,"R",398,"R",54,"R",24
108852,"R",146,"R",148,"R",99,"R",134,"R",0,"R",134,"R",80,"R",60,"A",,"A",,"A",,"A",,"A",,"R",12
108977,"A",,"A",,"A",,"R",5,"R",0,"R",5,"R",3,"R",60,"R",7,"R",0,"R",7,"R",7,"R",100,"R",25
109040,"A",,"A",,"A",,"R",236,"R",0,"R",236,"R",171,"R",72,"A",,"A",,"A",,"A",,"A",,"R",29
109086,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
109208,"R",1340,"R",7697,"R",17,"R",1422,"Z",0,"R",1422,"R",994,"R",70,"R",2447,"Z",0,"R",2447,"R",1073,"R",44,"R",27
109350,"R",973,"R",3646,"R",27,"R",964,"Z",0,"R",964,"R",723,"R",75,"R",1216,"Z",0,"R",1216,"R",632,"R",52,"R",26
109651,"R",174,"R",361,"R",48,"R",163,"R",2,"R",161,"R",123,"R",76,"A",,"A",,"A",,"A",,"A",,"R",9
109721,"A",,"A",,"A",,"R",366,"R",0,"R",366,"R",253,"R",69,"A",,"A",,"A",,"A",,"A",,"R",28
109730,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
109785,"R",1039,"R",1578,"R",66,"R",1217,"R",0,"R",1217,"R",1034,"R",85,"R",8,"R",0,"R",8,"R",2,"R",25,"R",11
109819,"R",1718,"R",4942,"R",35,"R",1568,"Z",0,"R",1568,"R",1105,"R",70,"R",1511,"Z",0,"R",1511,"R",767,"R",51,"R",32
109907,"R",109,"R",634,"R",17,"R",237,"Z",0,"R",237,"R",100,"R",42,"R",261,"Z",0,"R",261,"R",63,"R",24,"R",29
109934,"A",,"A",,"A",,"R",26,"R",0,"R",26,"R",24,"R",92,"A",,"A",,"A",,"A",,"A",,"R",16
110060,"R",62,"R",108,"R",57,"R",34,"R",0,"R",34,"R",28,"R",82,"R",5,"Z",0,"R",5,"R",5,"R",100,"R",6
110097,"R",943,"R",1258,"R",75,"R",900,"Z",0,"R",900,"R",783,"R",87,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",17
110185,"R",44,"R",104,"R",42,"R",33,"Z",0,"R",33,"R",27,"R",82,"R",48,"Z",0,"R",48,"R",34,"R",71,"R",8
110194,"A",,"A",,"A",,"R",42,"R",0,"R",42,"R",36,"R",86,"A",,"A",,"A",,"A",,"A",,"R",10
110219,"R",343,"R",343,"R",100,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
110246,"R",1290,"R",3381,"R",38,"R",1271,"Z",0,"R",1271,"R",888,"R",70,"R",677,"Z",0,"R",677,"R",337,"R",50,"R",24
110316,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
110334,"R",1034,"R",3101,"R",33,"R",1025,"Z",0,"R",1025,"R",722,"R",70,"R",796,"Z",0,"R",796,"R",380,"R",48,"R",25
110361,"R",1074,"R",1898,"R",57,"R",967,"R",0,"R",967,"R",798,"R",83,"R",26,"R",0,"R",26,"R",9,"R",35,"R",18
110370,"R",273,"R",488,"R",56,"R",232,"R",0,"R",232,"R",186,"R",80,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
110404,"R",226,"R",233,"R",97,"R",248,"R",1,"R",247,"R",240,"R",97,"A",,"A",,"A",,"A",,"A",,"R",3
110413,"R",556,"R",847,"R",66,"R",540,"R",0,"R",540,"R",448,"R",83,"A",,"A",,"A",,"A",,"A",,"R",16
110422,"R",4648,"R",5446,"R",85,"R",4765,"Z",0,"R",4765,"R",4411,"R",93,"R",8,"Z",0,"R",8,"R",7,"R",88,"R",22
110468,"R",16,"R",442,"R",4,"R",24,"R",0,"R",24,"R",20,"R",83,"R",1,"R",0,"R",1,"R",0,"R",0,"R",14
110486,"R",1402,"R",2296,"R",61,"R",1323,"Z",0,"R",1323,"R",968,"R",73,"R",19,"Z",0,"R",19,"R",8,"R",42,"R",26
110495,"R",1198,"R",2163,"R",55,"R",1181,"Z",0,"R",1181,"R",1000,"R",85,"R",43,"Z",0,"R",43,"R",26,"R",60,"R",22
110510,"R",2654,"R",5339,"R",50,"R",2319,"Z",0,"R",2319,"R",2032,"R",88,"R",39,"Z",0,"R",39,"R",27,"R",69,"R",30
110529,"R",3555,"R",6437,"R",55,"R",3169,"Z",0,"R",3169,"R",2815,"R",89,"R",87,"Z",0,"R",87,"R",66,"R",76,"R",22
110538,"R",2907,"R",4642,"R",63,"R",2316,"Z",0,"R",2316,"R",2024,"R",87,"R",24,"Z",0,"R",24,"R",14,"R",58,"R",26
110547,"R",1286,"R",4514,"R",28,"R",1460,"Z",0,"R",1460,"R",1163,"R",80,"R",96,"Z",0,"R",96,"R",51,"R",53,"R",26
110556,"R",3387,"R",5841,"R",58,"R",3166,"Z",0,"R",3166,"R",2628,"R",83,"R",99,"Z",0,"R",99,"R",47,"R",47,"R",25
110565,"R",4243,"R",8446,"R",50,"R",4512,"Z",0,"R",4512,"R",3996,"R",89,"R",155,"Z",0,"R",155,"R",104,"R",67,"R",25
110574,"R",1431,"R",3680,"R",39,"R",1477,"Z",0,"R",1477,"R",1190,"R",81,"R",34,"Z",0,"R",34,"R",21,"R",62,"R",27
110583,"R",4237,"R",8317,"R",51,"R",4119,"Z",0,"R",4119,"R",3703,"R",90,"R",224,"Z",0,"R",224,"R",186,"R",83,"R",25
110592,"R",3141,"R",6240,"R",50,"R",2895,"Z",0,"R",2895,"R",2429,"R",84,"R",126,"Z",0,"R",126,"R",67,"R",53,"R",27
110608,"R",5450,"R",11562,"R",47,"R",5758,"Z",0,"R",5758,"R",4447,"R",77,"R",58,"Z",0,"R",58,"R",23,"R",40,"R",28
110617,"R",3473,"R",7611,"R",46,"R",3202,"Z",0,"R",3202,"R",2648,"R",83,"R",164,"Z",0,"R",164,"R",109,"R",66,"R",27
110635,"R",5431,"R",7653,"R",71,"R",4677,"R",0,"R",4677,"R",4494,"R",96,"R",29,"R",0,"R",29,"R",22,"R",76,"R",17
110644,"R",5331,"R",8524,"R",63,"R",5063,"R",0,"R",5063,"R",4717,"R",93,"R",50,"R",0,"R",50,"R",34,"R",68,"R",18
110653,"R",5426,"R",7469,"R",73,"R",5449,"R",0,"R",5449,"R",5025,"R",92,"R",11,"R",0,"R",11,"R",7,"R",64,"R",19
110662,"R",5753,"R",8937,"R",64,"R",5684,"R",0,"R",5684,"R",5505,"R",97,"R",13,"R",0,"R",13,"R",8,"R",62,"R",16
110671,"R",4273,"R",5572,"R",77,"R",4187,"R",0,"R",4187,"R",3754,"R",90,"R",16,"R",0,"R",16,"R",8,"R",50,"R",19
110680,"R",4913,"R",7386,"R",67,"R",5218,"R",0,"R",5218,"R",4936,"R",95,"R",10,"R",0,"R",10,"R",8,"R",80,"R",19
110705,"R",4725,"R",6331,"R",75,"R",4597,"R",0,"R",4597,"R",4247,"R",92,"R",27,"R",0,"R",27,"R",14,"R",52,"R",17
110714,"R",4019,"R",5095,"R",79,"R",3295,"R",0,"R",3295,"R",2931,"R",89,"R",7,"R",0,"R",7,"R",1,"R",14,"R",18
110778,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
110875,"A",,"A",,"A",,"R",31,"R",0,"R",31,"R",31,"R",100,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
110918,"A",,"A",,"A",,"R",2,"R",0,"R",2,"R",1,"R",50,"R",0,"R",0,"R",0,"R",0,"A",,"R",3
111009,"A",,"A",,"A",,"R",96,"Z",0,"R",96,"R",64,"R",67,"A",,"A",,"A",,"A",,"A",,"R",30
111054,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",24,"R",80,"A",,"A",,"A",,"A",,"A",,"R",16
111081,"R",187,"R",309,"R",61,"R",172,"R",0,"R",172,"R",149,"R",87,"A",,"A",,"A",,"A",,"A",,"R",7
111188,"R",206,"R",304,"R",68,"R",199,"Z",0,"R",199,"R",165,"R",83,"R",3,"Z",0,"R",3,"R",1,"R",33,"R",14
111434,"R",247,"R",2134,"R",12,"R",262,"Z",0,"R",262,"R",168,"R",64,"R",367,"Z",0,"R",367,"R",139,"R",38,"R",25
111461,"R",1609,"R",4784,"R",34,"R",1587,"Z",0,"R",1587,"R",1199,"R",76,"R",1460,"Z",0,"R",1460,"R",794,"R",54,"R",27
111513,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",30,"R",94,"R",24,"R",0,"R",24,"R",20,"R",83,"R",12
111638,"A",,"A",,"A",,"R",46,"R",0,"R",46,"R",20,"R",43,"A",,"A",,"A",,"A",,"A",,"R",20
111708,"A",,"A",,"A",,"R",39,"Z",0,"R",39,"R",29,"R",74,"R",35,"Z",0,"R",35,"R",23,"R",66,"R",20
111717,"A",,"A",,"A",,"R",103,"Z",0,"R",103,"R",93,"R",90,"A",,"A",,"A",,"A",,"A",,"R",20
111726,"A",,"A",,"A",,"R",83,"Z",0,"R",83,"R",78,"R",94,"A",,"A",,"A",,"A",,"A",,"R",20
111744,"A",,"A",,"A",,"R",28,"Z",0,"R",28,"R",21,"R",75,"A",,"A",,"A",,"A",,"A",,"R",20
111762,"A",,"A",,"A",,"R",30,"Z",0,"R",30,"R",25,"R",83,"A",,"A",,"A",,"A",,"A",,"R",16
111799,"A",,"A",,"A",,"R",28,"Z",0,"R",28,"R",21,"R",75,"A",,"A",,"A",,"A",,"A",,"R",20
111887,"R",1438,"R",5244,"R",27,"R",1499,"R",0,"R",1499,"R",945,"R",63,"R",2160,"R",0,"R",2160,"R",1112,"R",51,"R",30
111896,"R",186,"R",1524,"R",12,"R",219,"Z",0,"R",219,"R",114,"R",52,"R",335,"Z",0,"R",335,"R",98,"R",29,"R",26
111920,"R",899,"R",3788,"R",24,"R",820,"Z",0,"R",820,"R",622,"R",76,"R",1142,"Z",0,"R",1142,"R",575,"R",50,"R",27
111939,"R",1190,"R",5702,"R",21,"R",1221,"Z",0,"R",1221,"R",882,"R",72,"R",2288,"Z",0,"R",2288,"R",1354,"R",59,"R",26
111948,"R",1418,"R",1819,"R",78,"R",1284,"R",0,"R",1284,"R",1170,"R",91,"R",5,"R",0,"R",5,"R",4,"R",80,"R",14
111966,"R",1,"R",32,"R",3,"R",4,"R",0,"R",4,"R",4,"R",100,"R",1,"R",0,"R",1,"R",0,"R",0,"R",7
112075,"R",352,"R",566,"R",62,"R",373,"R",0,"R",373,"R",293,"R",79,"A",,"A",,"A",,"A",,"A",,"R",10
112084,"R",136,"R",273,"R",50,"R",91,"Z",0,"R",91,"R",66,"R",73,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
112172,"R",1194,"R",3814,"R",31,"R",1174,"Z",0,"R",1174,"R",801,"R",68,"R",1040,"Z",0,"R",1040,"R",594,"R",57,"R",30
112181,"A",,"A",,"A",,"R",28,"R",0,"R",28,"R",25,"R",89,"A",,"A",,"A",,"A",,"A",,"R",9
112190,"R",1207,"R",5476,"R",22,"R",1456,"Z",0,"R",1456,"R",1023,"R",70,"R",1554,"Z",0,"R",1554,"R",587,"R",38,"R",20
112260,"R",327,"R",359,"R",91,"R",337,"R",0,"R",337,"R",324,"R",96,"A",,"A",,"A",,"A",,"A",,"R",8
112288,"A",,"A",,"A",,"R",121,"Z",0,"R",121,"R",96,"R",79,"A",,"A",,"A",,"A",,"A",,"R",10
112367,"A",,"A",,"A",,"R",251,"R",29,"R",222,"R",78,"R",35,"R",195,"R",28,"R",167,"R",91,"R",54,"R",23
112385,"R",221,"R",4395,"R",5,"R",169,"Z",0,"R",169,"R",95,"R",56,"R",1002,"Z",0,"R",1002,"R",317,"R",32,"R",42
112394,"R",138,"R",198,"R",70,"R",73,"R",0,"R",73,"R",63,"R",86,"R",29,"R",0,"R",29,"R",8,"R",28,"R",14
112446,"R",54,"R",57,"R",95,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
112455,"A",,"A",,"A",,"R",10,"Z",0,"R",10,"R",9,"R",90,"A",,"A",,"A",,"A",,"A",,"R",12
112561,"R",204,"R",786,"R",26,"R",278,"Z",0,"R",278,"R",158,"R",57,"R",275,"Z",0,"R",275,"R",100,"R",36,"R",17
112570,"R",56,"R",85,"R",66,"R",40,"R",0,"R",40,"R",28,"R",70,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",11
112686,"R",501,"R",2732,"R",18,"R",412,"Z",0,"R",412,"R",254,"R",62,"R",531,"Z",0,"R",531,"R",179,"R",34,"R",26
112826,"R",276,"R",1791,"R",15,"R",339,"Z",0,"R",339,"R",214,"R",63,"R",380,"Z",0,"R",380,"R",132,"R",35,"R",22
113096,"R",898,"R",4429,"R",20,"R",732,"Z",0,"R",732,"R",535,"R",73,"R",1424,"Z",0,"R",1424,"R",748,"R",53,"R",30
113111,"R",574,"R",1973,"R",29,"R",341,"Z",0,"R",341,"R",226,"R",66,"R",471,"Z",0,"R",471,"R",255,"R",54,"R",29
113193,"R",870,"R",2999,"R",29,"R",946,"Z",0,"R",946,"R",622,"R",66,"R",457,"Z",0,"R",457,"R",204,"R",45,"R",24
113218,"R",540,"R",2733,"R",20,"R",586,"Z",0,"R",586,"R",423,"R",72,"R",712,"Z",0,"R",712,"R",335,"R",47,"R",25
113236,"R",1085,"R",4965,"R",22,"R",1001,"Z",0,"R",1001,"R",750,"R",75,"R",1867,"Z",0,"R",1867,"R",942,"R",50,"R",25
113333,"R",2772,"R",6817,"R",41,"R",2517,"Z",0,"R",2517,"R",2034,"R",81,"R",1055,"Z",0,"R",1055,"R",500,"R",47,"R",31
113397,"A",,"A",,"A",,"R",267,"R",0,"R",267,"R",143,"R",54,"R",81,"R",0,"R",81,"R",66,"R",81,"R",20
113449,"A",,"A",,"A",,"R",43,"R",0,"R",43,"R",34,"R",79,"A",,"A",,"A",,"A",,"A",,"R",13
113537,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
113573,"R",787,"R",2539,"R",31,"R",743,"Z",0,"R",743,"R",553,"R",74,"R",744,"Z",0,"R",744,"R",444,"R",60,"R",29
113582,"R",6,"R",34,"R",18,"R",19,"R",0,"R",19,"R",11,"R",58,"R",1,"R",0,"R",1,"R",1,"R",100,"R",10
113634,"R",1363,"R",5018,"R",27,"R",1408,"Z",0,"R",1408,"R",1111,"R",79,"R",1307,"Z",0,"R",1307,"R",667,"R",51,"R",27
113698,"R",262,"R",385,"R",68,"R",305,"R",0,"R",305,"R",249,"R",82,"A",,"A",,"A",,"A",,"A",,"R",9
113856,"R",1667,"R",8123,"R",21,"R",1479,"Z",0,"R",1479,"R",1086,"R",73,"R",3613,"Z",0,"R",3613,"R",1410,"R",39,"R",45
113908,"A",,"A",,"A",,"R",99,"R",0,"R",99,"R",62,"R",63,"R",21,"R",0,"R",21,"R",16,"R",76,"R",21
113980,"R",2466,"R",7088,"R",35,"R",2212,"Z",0,"R",2212,"R",1681,"R",76,"R",2101,"Z",0,"R",2101,"R",1061,"R",50,"R",28
114044,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
114071,"A",,"A",,"A",,"R",75,"R",0,"R",75,"R",49,"R",65,"R",23,"R",0,"R",23,"R",20,"R",87,"R",29
114080,"A",,"A",,"A",,"R",80,"R",0,"R",80,"R",41,"R",51,"R",11,"R",0,"R",11,"R",8,"R",73,"R",28
114123,"A",,"A",,"A",,"R",293,"R",0,"R",293,"R",239,"R",82,"R",7,"R",0,"R",7,"R",4,"R",57,"R",21
114266,"R",596,"R",2695,"R",22,"R",560,"Z",0,"R",560,"R",403,"R",72,"R",502,"Z",0,"R",502,"R",235,"R",47,"R",26
114354,"R",434,"R",962,"R",45,"R",124,"R",0,"R",124,"R",119,"R",96,"R",2,"R",0,"R",2,"R",2,"R",100,"R",21
114390,"R",96,"R",201,"R",48,"R",38,"R",0,"R",38,"R",34,"R",89,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
114415,"R",103,"R",142,"R",73,"R",113,"R",0,"R",113,"R",92,"R",81,"R",2,"R",0,"R",2,"R",0,"R",0,"R",15
114433,"R",266,"R",741,"R",36,"R",186,"Z",0,"R",186,"R",98,"R",53,"R",136,"Z",0,"R",136,"R",42,"R",31,"R",22
114460,"A",,"A",,"A",,"R",50,"Z",0,"R",50,"R",39,"R",78,"R",12,"Z",0,"R",12,"R",11,"R",92,"R",13
114637,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
114716,"R",1173,"R",4732,"R",25,"R",1046,"Z",0,"R",1046,"R",761,"R",73,"R",742,"Z",0,"R",742,"R",277,"R",37,"R",27
114761,"A",,"A",,"A",,"R",24,"R",0,"R",24,"R",18,"R",75,"A",,"A",,"A",,"A",,"A",,"R",16
114789,"R",1959,"R",6353,"R",31,"R",2044,"Z",0,"R",2044,"R",1370,"R",67,"R",1709,"Z",0,"R",1709,"R",734,"R",43,"R",25
114813,"R",199,"R",674,"R",30,"R",210,"R",0,"R",210,"R",170,"R",81,"R",2,"Z",0,"R",2,"R",0,"R",0,"R",11
114859,"R",2133,"R",7839,"R",27,"R",1959,"Z",0,"R",1959,"R",1414,"R",72,"R",2291,"Z",0,"R",2291,"R",1329,"R",58,"R",29
114938,"R",472,"R",1760,"R",27,"R",390,"Z",0,"R",390,"R",277,"R",71,"R",588,"Z",0,"R",588,"R",208,"R",35,"R",23
114947,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
115001,"R",1401,"R",4090,"R",34,"R",1238,"Z",0,"R",1238,"R",887,"R",72,"R",1060,"Z",0,"R",1060,"R",577,"R",54,"R",26
115010,"A",,"A",,"A",,"R",94,"R",0,"R",94,"R",62,"R",66,"A",,"A",,"A",,"A",,"A",,"R",16
115083,"A",,"A",,"A",,"R",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"R",0,"R",0,"A",,"R",12
115126,"R",1265,"R",4344,"R",29,"R",1113,"Z",0,"R",1113,"R",795,"R",71,"R",1012,"Z",0,"R",1012,"R",526,"R",52,"R",31
115296,"R",1435,"R",5414,"R",27,"R",1516,"Z",0,"R",1516,"R",1026,"R",68,"R",1511,"Z",0,"R",1511,"R",774,"R",51,"R",28
115357,"A",,"A",,"A",,"R",7,"R",0,"R",7,"R",5,"R",71,"A",,"A",,"A",,"A",,"A",,"R",14
115393,"R",888,"R",3093,"R",29,"R",774,"Z",0,"R",774,"R",582,"R",75,"R",953,"Z",0,"R",953,"R",305,"R",32,"R",31
115409,"R",194,"R",198,"R",98,"R",217,"R",0,"R",217,"R",210,"R",97,"A",,"A",,"A",,"A",,"A",,"R",8
115454,"R",27,"R",110,"R",25,"R",75,"R",0,"R",75,"R",46,"R",61,"R",52,"R",0,"R",52,"R",17,"R",33,"R",23
115472,"R",100,"R",229,"R",44,"R",143,"R",0,"R",143,"R",79,"R",55,"R",72,"R",0,"R",72,"R",34,"R",47,"R",25
115490,"R",48,"R",162,"R",30,"R",82,"R",0,"R",82,"R",38,"R",46,"R",84,"R",0,"R",84,"R",37,"R",44,"R",34
115515,"R",25,"R",98,"R",26,"R",62,"R",0,"R",62,"R",33,"R",53,"R",55,"R",0,"R",55,"R",24,"R",44,"R",16
115533,"R",71,"R",174,"R",41,"R",111,"R",0,"R",111,"R",77,"R",69,"R",54,"R",0,"R",54,"R",30,"R",56,"R",24
115658,"A",,"A",,"A",,"R",1,"Z",0,"R",1,"R",1,"R",100,"R",22,"Z",0,"R",22,"R",19,"R",86,"R",15
115728,"R",88,"R",163,"R",54,"R",85,"R",0,"R",85,"R",61,"R",72,"R",2,"R",0,"R",2,"R",1,"R",50,"R",9
115755,"R",1364,"R",2378,"R",57,"R",1344,"Z",0,"R",1344,"R",996,"R",74,"R",24,"Z",0,"R",24,"R",5,"R",21,"R",23
115773,"R",31,"R",101,"R",31,"R",31,"R",0,"R",31,"R",24,"R",77,"R",7,"R",0,"R",7,"R",5,"R",71,"R",18
115861,"R",1152,"R",2656,"R",43,"R",1048,"R",0,"R",1048,"R",690,"R",66,"R",482,"R",0,"R",482,"R",288,"R",60,"R",29
115931,"A",,"A",,"A",,"R",153,"Z",0,"R",153,"R",131,"R",86,"A",,"A",,"A",,"A",,"A",,"R",15
116226,"R",6,"R",25,"R",24,"R",0,"R",0,"R",0,"R",0,"A",,"R",10,"R",0,"R",10,"R",8,"R",80,"R",12
116350,"A",,"A",,"A",,"R",67,"Z",0,"R",67,"R",55,"R",82,"A",,"A",,"A",,"A",,"A",,"R",12
116439,"R",1386,"R",4512,"R",31,"R",1277,"Z",0,"R",1277,"R",1011,"R",79,"R",1147,"Z",0,"R",1147,"R",623,"R",54,"R",29
116466,"R",103,"R",120,"R",86,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",35
116475,"R",53,"R",62,"R",85,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",29
116484,"R",76,"R",94,"R",81,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",28
116563,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",26,"R",81,"A",,"A",,"A",,"A",,"A",,"R",14
116712,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
116846,"R",12,"R",31,"R",39,"R",7,"R",0,"R",7,"R",6,"R",86,"R",0,"R",0,"R",0,"R",0,"A",,"R",5
117052,"R",1843,"R",5135,"R",36,"R",1741,"Z",0,"R",1741,"R",1156,"R",66,"R",1068,"Z",0,"R",1068,"R",470,"R",44,"R",27
117104,"R",97,"R",213,"R",46,"R",45,"Z",0,"R",45,"R",23,"R",51,"R",1,"R",0,"R",1,"R",1,"R",100,"R",16
117113,"R",227,"R",559,"R",41,"R",137,"Z",0,"R",137,"R",76,"R",55,"R",16,"Z",0,"R",16,"R",3,"R",19,"R",22
117140,"R",565,"R",1189,"R",48,"R",561,"R",1,"R",560,"R",483,"R",86,"R",2,"R",0,"R",2,"R",2,"R",100,"R",17
117168,"R",67,"R",149,"R",45,"R",67,"R",0,"R",67,"R",51,"R",76,"R",1,"R",0,"R",1,"R",1,"R",100,"R",12
117195,"R",126,"R",775,"R",16,"R",120,"Z",0,"R",120,"R",72,"R",60,"R",175,"Z",0,"R",175,"R",49,"R",28,"R",17
117238,"A",,"A",,"A",,"R",9,"R",0,"R",9,"R",8,"R",89,"A",,"A",,"A",,"A",,"A",,"R",21
117247,"R",342,"R",3302,"R",10,"R",395,"Z",0,"R",395,"R",222,"R",56,"R",1223,"Z",0,"R",1223,"R",391,"R",32,"R",23
117274,"R",188,"R",1309,"R",14,"R",167,"Z",0,"R",167,"R",81,"R",49,"R",610,"Z",0,"R",610,"R",65,"R",11,"R",19
117557,"R",12,"R",38,"R",32,"R",4,"R",0,"R",4,"R",3,"R",75,"R",0,"R",0,"R",0,"R",0,"A",,"R",28
117575,"R",1,"R",17,"R",6,"R",2,"R",0,"R",2,"R",1,"R",50,"R",2,"R",0,"R",2,"R",0,"R",0,"R",14
117627,"R",461,"R",739,"R",62,"R",333,"R",0,"R",333,"R",256,"R",77,"R",7,"R",0,"R",7,"R",2,"R",29,"R",15
117636,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
117645,"R",2494,"R",7192,"R",35,"R",2310,"Z",0,"R",2310,"R",1689,"R",73,"R",1898,"Z",0,"R",1898,"R",951,"R",50,"R",28
117672,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
117690,"R",552,"R",3011,"R",18,"R",515,"Z",0,"R",515,"R",382,"R",74,"R",969,"Z",0,"R",969,"R",514,"R",53,"R",33
117706,"R",1335,"R",6198,"R",22,"R",1235,"Z",0,"R",1235,"R",924,"R",75,"R",2215,"Z",0,"R",2215,"R",1184,"R",53,"R",39
117715,"R",196,"R",2243,"R",9,"R",276,"Z",0,"R",276,"R",159,"R",58,"R",695,"Z",0,"R",695,"R",247,"R",36,"R",25
117724,"R",488,"R",5013,"R",10,"R",536,"Z",0,"R",536,"R",322,"R",60,"R",1539,"Z",0,"R",1539,"R",553,"R",36,"R",35
117733,"R",871,"R",5246,"R",17,"R",813,"Z",0,"R",813,"R",596,"R",73,"R",1894,"Z",0,"R",1894,"R",906,"R",48,"R",37
117751,"R",194,"R",331,"R",59,"R",188,"R",0,"R",188,"R",162,"R",86,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
117788,"R",819,"R",5665,"R",14,"R",809,"Z",0,"R",809,"R",508,"R",63,"R",1787,"Z",0,"R",1787,"R",678,"R",38,"R",36
117803,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
117867,"R",512,"R",3254,"R",16,"R",343,"Z",0,"R",343,"R",243,"R",71,"R",821,"Z",0,"R",821,"R",433,"R",53,"R",34
117894,"R",707,"R",2424,"R",29,"R",528,"Z",0,"R",528,"R",405,"R",77,"R",709,"Z",0,"R",709,"R",379,"R",53,"R",24
117928,"R",126,"R",288,"R",44,"R",111,"Z",0,"R",111,"R",55,"R",50,"R",44,"Z",0,"R",44,"R",17,"R",39,"R",16
117946,"R",1348,"R",1784,"R",76,"R",1340,"R",1,"R",1339,"R",1203,"R",90,"R",1,"Z",0,"R",1,"R",1,"R",100,"R",11
117955,"A",,"A",,"A",,"R",53,"R",0,"R",53,"R",46,"R",87,"A",,"A",,"A",,"A",,"A",,"R",15
118116,"A",,"A",,"A",,"R",5,"R",0,"R",5,"R",3,"R",60,"R",52,"R",0,"R",52,"R",38,"R",73,"R",15
118125,"A",,"A",,"A",,"R",9,"R",0,"R",9,"R",6,"R",67,"R",21,"R",0,"R",21,"R",15,"R",71,"R",15
