UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
108250,"R",42,"R",52,"R",81,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
108348,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",10,"R",77,"A",,"A",,"A",,"A",,"A",,"R",5
108649,"A",,"A",,"A",,"R",62,"R",0,"R",62,"R",49,"R",79,"R",63,"R",1,"R",62,"R",44,"R",71,"R",19
108667,"R",243,"R",2382,"R",10,"R",231,"Z",0,"R",231,"R",163,"R",71,"R",607,"Z",0,"R",607,"R",213,"R",35,"R",28
108807,"R",865,"R",2988,"R",29,"R",876,"Z",0,"R",876,"R",645,"R",74,"R",896,"Z",0,"R",896,"R",450,"R",50,"R",23
108852,"R",144,"R",146,"R",99,"R",146,"R",1,"R",145,"R",104,"R",72,"A",,"A",,"A",,"A",,"A",,"R",13
108977,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",11,"R",85,"R",12,"R",0,"R",12,"R",11,"R",92,"R",25
109040,"A",,"A",,"A",,"R",137,"R",2,"R",135,"R",111,"R",82,"A",,"A",,"A",,"A",,"A",,"R",34
109086,"R",1,"R",4,"R",25,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
109208,"R",1316,"R",8153,"R",16,"R",1335,"Z",0,"R",1335,"R",969,"R",73,"R",2223,"Z",0,"R",2223,"R",968,"R",44,"R",27
109350,"R",956,"R",3480,"R",27,"R",976,"Z",0,"R",976,"R",705,"R",72,"R",1114,"Z",0,"R",1114,"R",570,"R",51,"R",23
109651,"R",181,"R",398,"R",45,"R",173,"R",4,"R",169,"R",129,"R",76,"A",,"A",,"A",,"A",,"A",,"R",9
109721,"A",,"A",,"A",,"R",353,"R",0,"R",353,"R",225,"R",64,"A",,"A",,"A",,"A",,"A",,"R",28
109730,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
109785,"R",1198,"R",1716,"R",70,"R",1039,"R",0,"R",1039,"R",913,"R",88,"R",7,"R",0,"R",7,"R",6,"R",86,"R",11
109819,"R",1947,"R",5866,"R",33,"R",1703,"Z",0,"R",1703,"R",1193,"R",70,"R",1587,"Z",0,"R",1587,"R",803,"R",51,"R",31
109907,"R",244,"R",1107,"R",22,"R",198,"Z",0,"R",198,"R",121,"R",61,"R",257,"Z",0,"R",257,"R",82,"R",32,"R",29
109934,"A",,"A",,"A",,"R",17,"R",0,"R",17,"R",16,"R",94,"A",,"A",,"A",,"A",,"A",,"R",11
110060,"R",59,"R",117,"R",50,"R",40,"R",0,"R",40,"R",27,"R",68,"R",4,"R",0,"R",4,"R",4,"R",100,"R",10
110097,"R",827,"R",1126,"R",73,"R",943,"R",0,"R",943,"R",802,"R",85,"R",1,"R",0,"R",1,"R",1,"R",100,"R",15
110185,"R",37,"R",69,"R",54,"R",44,"R",0,"R",44,"R",35,"R",80,"R",16,"R",0,"R",16,"R",10,"R",63,"R",10
110194,"A",,"A",,"A",,"R",36,"R",0,"R",36,"R",33,"R",92,"A",,"A",,"A",,"A",,"A",,"R",10
110219,"R",363,"R",434,"R",84,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",30
110246,"R",1231,"R",3299,"R",37,"R",1288,"Z",0,"R",1288,"R",848,"R",66,"R",755,"Z",0,"R",755,"R",361,"R",48,"R",23
110316,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
110334,"R",1004,"R",3132,"R",32,"R",1034,"Z",0,"R",1034,"R",726,"R",70,"R",910,"Z",0,"R",910,"R",380,"R",42,"R",24
110361,"R",1076,"R",1892,"R",57,"R",1061,"R",0,"R",1061,"R",807,"R",76,"R",25,"R",0,"R",25,"R",11,"R",44,"R",18
110370,"R",241,"R",398,"R",61,"R",273,"R",0,"R",273,"R",222,"R",81,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
110404,"R",241,"R",247,"R",98,"R",226,"R",1,"R",225,"R",219,"R",97,"A",,"A",,"A",,"A",,"A",,"R",3
110413,"R",595,"R",858,"R",69,"R",556,"R",0,"R",556,"R",468,"R",84,"A",,"A",,"A",,"A",,"A",,"R",15
110422,"R",4928,"R",5778,"R",85,"R",4647,"Z",0,"R",4647,"R",4331,"R",93,"R",14,"Z",0,"R",14,"R",9,"R",64,"R",22
110468,"R",12,"R",449,"R",3,"R",16,"R",0,"R",16,"R",7,"R",44,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",12
110486,"R",1453,"R",2471,"R",59,"R",1402,"Z",0,"R",1402,"R",1062,"R",76,"R",24,"Z",0,"R",24,"R",12,"R",50,"R",27
110495,"R",1220,"R",2198,"R",56,"R",1198,"Z",0,"R",1198,"R",975,"R",81,"R",34,"Z",0,"R",34,"R",19,"R",56,"R",22
110510,"R",2944,"R",5742,"R",51,"R",2652,"Z",0,"R",2652,"R",2300,"R",87,"R",70,"Z",0,"R",70,"R",39,"R",56,"R",30
110529,"R",2656,"R",5158,"R",51,"R",3555,"Z",0,"R",3555,"R",3149,"R",89,"R",103,"Z",0,"R",103,"R",71,"R",69,"R",27
110538,"R",2665,"R",4546,"R",59,"R",2907,"Z",0,"R",2907,"R",2436,"R",84,"R",38,"Z",0,"R",38,"R",18,"R",47,"R",25
110547,"R",1266,"R",4094,"R",31,"R",1285,"Z",0,"R",1285,"R",1049,"R",82,"R",56,"Z",0,"R",56,"R",33,"R",59,"R",25
110556,"R",3537,"R",5820,"R",61,"R",3387,"Z",0,"R",3387,"R",2797,"R",83,"R",146,"Z",0,"R",146,"R",82,"R",56,"R",25
110565,"R",4287,"R",8527,"R",50,"R",4243,"Z",0,"R",4243,"R",3739,"R",88,"R",114,"Z",0,"R",114,"R",80,"R",70,"R",25
110574,"R",1730,"R",4134,"R",42,"R",1430,"Z",0,"R",1430,"R",1143,"R",80,"R",31,"Z",0,"R",31,"R",18,"R",58,"R",27
110583,"R",4399,"R",8305,"R",53,"R",4237,"Z",0,"R",4237,"R",3785,"R",89,"R",98,"Z",0,"R",98,"R",80,"R",82,"R",24
110592,"R",3688,"R",6939,"R",53,"R",3140,"Z",0,"R",3140,"R",2640,"R",84,"R",89,"Z",0,"R",89,"R",40,"R",45,"R",28
110608,"R",5517,"R",11724,"R",47,"R",5448,"Z",0,"R",5448,"R",4288,"R",79,"R",76,"Z",0,"R",76,"R",35,"R",46,"R",27
110617,"R",3648,"R",7729,"R",47,"R",3473,"Z",0,"R",3473,"R",2789,"R",80,"R",222,"Z",0,"R",222,"R",143,"R",64,"R",27
110635,"R",5510,"R",7720,"R",71,"R",5431,"R",0,"R",5431,"R",5238,"R",96,"R",35,"R",0,"R",35,"R",32,"R",91,"R",17
110644,"R",5304,"R",8315,"R",64,"R",5331,"R",0,"R",5331,"R",4932,"R",93,"R",46,"R",0,"R",46,"R",29,"R",63,"R",18
110653,"R",5746,"R",7720,"R",74,"R",5426,"R",0,"R",5426,"R",5045,"R",93,"R",9,"R",0,"R",9,"R",4,"R",44,"R",19
110662,"R",5671,"R",8790,"R",65,"R",5753,"R",0,"R",5753,"R",5539,"R",96,"R",11,"R",0,"R",11,"R",8,"R",73,"R",16
110671,"R",4033,"R",5325,"R",76,"R",4273,"R",0,"R",4273,"R",3889,"R",91,"R",8,"R",0,"R",8,"R",6,"R",75,"R",19
110680,"R",5286,"R",7971,"R",66,"R",4913,"R",0,"R",4913,"R",4652,"R",95,"R",9,"R",0,"R",9,"R",5,"R",56,"R",19
110705,"R",4459,"R",6015,"R",74,"R",4725,"R",0,"R",4725,"R",4390,"R",93,"R",13,"R",0,"R",13,"R",10,"R",77,"R",17
110714,"R",3607,"R",4757,"R",76,"R",4019,"R",0,"R",4019,"R",3518,"R",88,"R",16,"R",0,"R",16,"R",7,"R",44,"R",18
110778,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
110875,"A",,"A",,"A",,"R",18,"Z",0,"R",18,"R",14,"R",78,"A",,"A",,"A",,"A",,"A",,"R",13
110918,"R",2,"R",5,"R",40,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",3
111009,"A",,"A",,"A",,"R",44,"Z",0,"R",44,"R",34,"R",77,"A",,"A",,"A",,"A",,"A",,"R",26
111054,"A",,"A",,"A",,"R",25,"R",0,"R",25,"R",23,"R",92,"A",,"A",,"A",,"A",,"A",,"R",15
111081,"R",193,"R",247,"R",78,"R",187,"R",1,"R",186,"R",161,"R",87,"A",,"A",,"A",,"A",,"A",,"R",7
111188,"R",220,"R",320,"R",69,"R",206,"Z",0,"R",206,"R",168,"R",82,"R",1,"Z",0,"R",1,"R",1,"R",100,"R",14
111434,"R",315,"R",2263,"R",14,"R",247,"Z",0,"R",247,"R",157,"R",64,"R",377,"Z",0,"R",377,"R",145,"R",38,"R",25
111461,"R",1555,"R",4804,"R",32,"R",1638,"Z",0,"R",1638,"R",1215,"R",74,"R",1244,"Z",0,"R",1244,"R",605,"R",49,"R",27
111513,"A",,"A",,"A",,"R",42,"R",0,"R",42,"R",38,"R",90,"R",5,"R",0,"R",5,"R",5,"R",100,"R",12
111638,"A",,"A",,"A",,"R",17,"R",0,"R",17,"R",9,"R",53,"A",,"A",,"A",,"A",,"A",,"R",20
111708,"A",,"A",,"A",,"R",50,"Z",0,"R",50,"R",38,"R",76,"R",24,"Z",0,"R",24,"R",15,"R",63,"R",20
111717,"A",,"A",,"A",,"R",87,"Z",0,"R",87,"R",79,"R",91,"A",,"A",,"A",,"A",,"A",,"R",20
111726,"A",,"A",,"A",,"R",99,"Z",0,"R",99,"R",81,"R",82,"A",,"A",,"A",,"A",,"A",,"R",20
111744,"A",,"A",,"A",,"R",29,"Z",0,"R",29,"R",25,"R",86,"A",,"A",,"A",,"A",,"A",,"R",20
111762,"A",,"A",,"A",,"R",36,"Z",0,"R",36,"R",29,"R",81,"A",,"A",,"A",,"A",,"A",,"R",16
111799,"A",,"A",,"A",,"R",21,"Z",0,"R",21,"R",15,"R",71,"A",,"A",,"A",,"A",,"A",,"R",20
111887,"R",1647,"R",5886,"R",28,"R",1554,"Z",0,"R",1554,"R",1107,"R",71,"R",1776,"Z",0,"R",1776,"R",1001,"R",56,"R",28
111896,"R",197,"R",1633,"R",12,"R",186,"Z",0,"R",186,"R",99,"R",53,"R",338,"Z",0,"R",338,"R",79,"R",23,"R",26
111920,"R",971,"R",4198,"R",23,"R",902,"Z",0,"R",902,"R",687,"R",76,"R",1188,"Z",0,"R",1188,"R",549,"R",46,"R",25
111939,"R",1442,"R",6440,"R",22,"R",1190,"Z",0,"R",1190,"R",908,"R",76,"R",2268,"Z",0,"R",2268,"R",1366,"R",60,"R",25
111948,"R",1419,"R",1847,"R",77,"R",1418,"R",0,"R",1418,"R",1282,"R",90,"R",4,"R",0,"R",4,"R",4,"R",100,"R",14
111966,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
112075,"R",334,"R",530,"R",63,"R",352,"R",0,"R",352,"R",255,"R",72,"A",,"A",,"A",,"A",,"A",,"R",15
112084,"R",97,"R",257,"R",38,"R",103,"R",0,"R",103,"R",62,"R",60,"R",1,"R",0,"R",1,"R",1,"R",100,"R",16
112172,"R",1303,"R",3844,"R",34,"R",1241,"Z",0,"R",1241,"R",831,"R",67,"R",974,"Z",0,"R",974,"R",523,"R",54,"R",25
112181,"A",,"A",,"A",,"R",34,"R",0,"R",34,"R",31,"R",91,"A",,"A",,"A",,"A",,"A",,"R",8
112190,"R",1441,"R",6178,"R",23,"R",1223,"Z",0,"R",1223,"R",820,"R",67,"R",1780,"Z",0,"R",1780,"R",625,"R",35,"R",20
112260,"R",343,"R",386,"R",89,"R",327,"R",0,"R",327,"R",311,"R",95,"A",,"A",,"A",,"A",,"A",,"R",8
112288,"A",,"A",,"A",,"R",104,"Z",0,"R",104,"R",81,"R",78,"A",,"A",,"A",,"A",,"A",,"R",12
112367,"A",,"A",,"A",,"R",248,"R",32,"R",216,"R",64,"R",30,"R",197,"R",54,"R",143,"R",64,"R",45,"R",22
112385,"R",214,"R",4382,"R",5,"R",225,"Z",0,"R",225,"R",104,"R",46,"R",1148,"Z",0,"R",1148,"R",316,"R",28,"R",39
112394,"R",106,"R",144,"R",74,"R",138,"R",0,"R",138,"R",109,"R",79,"R",2,"R",0,"R",2,"R",1,"R",50,"R",13
112446,"R",39,"R",70,"R",56,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
112455,"A",,"A",,"A",,"R",5,"R",0,"R",5,"R",4,"R",80,"A",,"A",,"A",,"A",,"A",,"R",13
112561,"R",228,"R",855,"R",27,"R",205,"Z",0,"R",205,"R",117,"R",57,"R",255,"Z",0,"R",255,"R",89,"R",35,"R",17
112570,"A",,"A",,"A",,"R",56,"R",0,"R",56,"R",40,"R",71,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
112686,"R",486,"R",2679,"R",18,"R",501,"Z",0,"R",501,"R",318,"R",63,"R",548,"Z",0,"R",548,"R",178,"R",32,"R",25
112826,"R",269,"R",1674,"R",16,"R",276,"Z",0,"R",276,"R",183,"R",66,"R",430,"Z",0,"R",430,"R",151,"R",35,"R",21
113096,"R",893,"R",4587,"R",19,"R",896,"Z",0,"R",896,"R",623,"R",70,"R",1423,"Z",0,"R",1423,"R",658,"R",46,"R",28
113111,"R",460,"R",1888,"R",24,"R",574,"Z",0,"R",574,"R",402,"R",70,"R",493,"Z",0,"R",493,"R",253,"R",51,"R",27
113193,"R",976,"R",3562,"R",27,"R",871,"Z",0,"R",871,"R",571,"R",66,"R",484,"Z",0,"R",484,"R",178,"R",37,"R",24
113218,"R",559,"R",3117,"R",18,"R",540,"Z",0,"R",540,"R",385,"R",71,"R",664,"Z",0,"R",664,"R",292,"R",44,"R",27
113236,"R",1210,"R",5141,"R",24,"R",1091,"Z",0,"R",1091,"R",813,"R",75,"R",1538,"Z",0,"R",1538,"R",868,"R",56,"R",25
113333,"R",2778,"R",6314,"R",44,"R",2664,"Z",0,"R",2664,"R",2145,"R",81,"R",1174,"Z",0,"R",1174,"R",504,"R",43,"R",30
113449,"A",,"A",,"A",,"R",26,"R",0,"R",26,"R",17,"R",65,"A",,"A",,"A",,"A",,"A",,"R",13
113537,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
113573,"R",936,"R",2903,"R",32,"R",787,"Z",0,"R",787,"R",606,"R",77,"R",911,"Z",0,"R",911,"R",557,"R",61,"R",28
113582,"R",7,"R",37,"R",19,"R",6,"R",0,"R",6,"R",4,"R",67,"R",3,"R",0,"R",3,"R",1,"R",33,"R",9
113634,"R",1411,"R",4898,"R",29,"R",1358,"Z",0,"R",1358,"R",1041,"R",77,"R",1330,"Z",0,"R",1330,"R",690,"R",52,"R",27
113698,"R",256,"R",348,"R",74,"R",261,"R",0,"R",261,"R",216,"R",83,"A",,"A",,"A",,"A",,"A",,"R",9
113856,"R",1691,"R",9007,"R",19,"R",1695,"Z",0,"R",1695,"R",1253,"R",74,"R",2849,"Z",0,"R",2849,"R",1323,"R",46,"R",33
113980,"R",2294,"R",6984,"R",33,"R",2467,"Z",0,"R",2467,"R",1934,"R",78,"R",1964,"Z",0,"R",1964,"R",966,"R",49,"R",28
114044,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",22
114123,"A",,"A",,"A",,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",15
114266,"R",627,"R",2495,"R",25,"R",566,"Z",0,"R",566,"R",416,"R",73,"R",485,"Z",0,"R",485,"R",244,"R",50,"R",25
114354,"R",468,"R",910,"R",51,"R",106,"R",0,"R",106,"R",98,"R",92,"R",3,"R",0,"R",3,"R",3,"R",100,"R",20
114390,"R",67,"R",132,"R",51,"R",33,"R",0,"R",33,"R",31,"R",94,"R",0,"R",0,"R",0,"R",0,"A",,"R",21
114415,"R",52,"R",89,"R",58,"R",106,"R",0,"R",106,"R",87,"R",82,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
114433,"R",205,"R",1020,"R",20,"R",267,"Z",0,"R",267,"R",170,"R",64,"R",161,"Z",0,"R",161,"R",33,"R",20,"R",20
114460,"A",,"A",,"A",,"R",62,"R",0,"R",62,"R",53,"R",85,"R",20,"R",0,"R",20,"R",19,"R",95,"R",13
114637,"A",,"A",,"A",,"R",3,"Z",0,"R",3,"R",0,"R",0,"R",3,"R",0,"R",3,"R",0,"R",0,"R",20
114716,"R",1212,"R",5203,"R",23,"R",1105,"Z",0,"R",1105,"R",746,"R",68,"R",913,"Z",0,"R",913,"R",289,"R",32,"R",26
114761,"A",,"A",,"A",,"R",21,"R",0,"R",21,"R",17,"R",81,"A",,"A",,"A",,"A",,"A",,"R",16
114789,"R",2021,"R",6725,"R",30,"R",1958,"Z",0,"R",1958,"R",1278,"R",65,"R",1732,"Z",0,"R",1732,"R",688,"R",40,"R",26
114813,"R",165,"R",398,"R",41,"R",191,"R",0,"R",191,"R",153,"R",80,"R",2,"R",0,"R",2,"R",1,"R",50,"R",13
114859,"R",1974,"R",7320,"R",27,"R",2152,"Z",0,"R",2152,"R",1635,"R",76,"R",2291,"Z",0,"R",2291,"R",1218,"R",53,"R",27
114938,"R",419,"R",2013,"R",21,"R",472,"Z",0,"R",472,"R",358,"R",76,"R",535,"Z",0,"R",535,"R",243,"R",45,"R",26
114947,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
115001,"R",1593,"R",4722,"R",34,"R",1404,"Z",0,"R",1404,"R",1017,"R",72,"R",1038,"Z",0,"R",1038,"R",561,"R",54,"R",26
115010,"A",,"A",,"A",,"R",83,"R",0,"R",83,"R",66,"R",80,"A",,"A",,"A",,"A",,"A",,"R",14
115083,"R",1,"R",83,"R",1,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
115126,"R",1152,"R",4104,"R",28,"R",1262,"Z",0,"R",1262,"R",889,"R",70,"R",1037,"Z",0,"R",1037,"R",471,"R",45,"R",28
115296,"R",1595,"R",5425,"R",29,"R",1432,"Z",0,"R",1432,"R",970,"R",68,"R",1504,"Z",0,"R",1504,"R",829,"R",55,"R",28
115357,"A",,"A",,"A",,"R",7,"Z",0,"R",7,"R",6,"R",86,"A",,"A",,"A",,"A",,"A",,"R",15
115393,"R",904,"R",3905,"R",23,"R",888,"Z",0,"R",888,"R",695,"R",78,"R",1214,"Z",0,"R",1214,"R",346,"R",29,"R",32
115409,"R",214,"R",230,"R",93,"R",194,"R",0,"R",194,"R",187,"R",96,"A",,"A",,"A",,"A",,"A",,"R",8
115658,"A",,"A",,"A",,"R",4,"Z",0,"R",4,"R",3,"R",75,"R",12,"Z",0,"R",12,"R",8,"R",67,"R",15
115728,"R",119,"R",184,"R",65,"R",88,"R",0,"R",88,"R",53,"R",60,"R",1,"R",0,"R",1,"R",1,"R",100,"R",10
115755,"R",1400,"R",2487,"R",56,"R",1364,"Z",0,"R",1364,"R",1021,"R",75,"R",22,"Z",0,"R",22,"R",9,"R",41,"R",23
115773,"R",14,"R",57,"R",25,"R",15,"R",0,"R",15,"R",10,"R",67,"R",2,"R",0,"R",2,"R",1,"R",50,"R",13
115861,"R",1063,"R",1980,"R",54,"R",1009,"Z",0,"R",1009,"R",775,"R",77,"R",389,"Z",0,"R",389,"R",241,"R",62,"R",30
115931,"A",,"A",,"A",,"R",141,"R",0,"R",141,"R",112,"R",79,"A",,"A",,"A",,"A",,"A",,"R",21
116226,"R",6,"R",25,"R",24,"R",0,"R",0,"R",0,"R",0,"A",,"R",3,"R",0,"R",3,"R",2,"R",67,"R",12
116350,"A",,"A",,"A",,"R",67,"Z",0,"R",67,"R",53,"R",79,"A",,"A",,"A",,"A",,"A",,"R",12
116439,"R",1505,"R",4586,"R",33,"R",1384,"Z",0,"R",1384,"R",1078,"R",78,"R",1002,"Z",0,"R",1002,"R",481,"R",48,"R",28
116466,"R",51,"R",63,"R",81,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",26
116475,"R",31,"R",38,"R",82,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",25
116484,"R",62,"R",74,"R",84,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",25
116563,"A",,"A",,"A",,"R",22,"R",0,"R",22,"R",21,"R",95,"A",,"A",,"A",,"A",,"A",,"R",10
116712,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
116846,"R",8,"R",21,"R",38,"R",12,"R",0,"R",12,"R",6,"R",50,"A",,"A",,"A",,"A",,"A",,"R",4
117052,"R",1045,"R",3071,"R",34,"R",1843,"Z",0,"R",1843,"R",780,"R",42,"R",1223,"Z",0,"R",1223,"R",371,"R",30,"R",24
117104,"R",90,"R",188,"R",48,"R",65,"Z",0,"R",65,"R",41,"R",63,"R",1,"R",0,"R",1,"R",0,"R",0,"R",16
117113,"R",156,"R",367,"R",43,"R",144,"R",1,"R",143,"R",85,"R",59,"R",13,"Z",0,"R",13,"R",1,"R",8,"R",23
117140,"R",722,"R",1340,"R",54,"R",565,"R",4,"R",561,"R",478,"R",85,"R",3,"R",0,"R",3,"R",2,"R",67,"R",17
117168,"R",80,"R",144,"R",56,"R",67,"R",0,"R",67,"R",56,"R",84,"R",1,"R",0,"R",1,"R",1,"R",100,"R",12
117195,"R",181,"R",914,"R",20,"R",126,"Z",0,"R",126,"R",64,"R",51,"R",171,"Z",0,"R",171,"R",41,"R",24,"R",16
117238,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",18,"R",95,"A",,"A",,"A",,"A",,"A",,"R",19
117247,"R",416,"R",3716,"R",11,"R",349,"Z",0,"R",349,"R",207,"R",59,"R",1125,"Z",0,"R",1125,"R",407,"R",36,"R",25
117274,"R",192,"R",1033,"R",19,"R",187,"Z",0,"R",187,"R",108,"R",58,"R",630,"Z",0,"R",630,"R",65,"R",10,"R",21
117557,"R",33,"R",51,"R",65,"R",4,"R",0,"R",4,"R",3,"R",75,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
117575,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",0,"R",0,"R",3,"R",1,"R",2,"R",1,"R",50,"R",9
117627,"R",428,"R",712,"R",60,"R",339,"R",0,"R",339,"R",263,"R",78,"R",3,"R",0,"R",3,"R",1,"R",33,"R",14
117636,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
117645,"R",2500,"R",6959,"R",36,"R",2493,"Z",0,"R",2493,"R",1841,"R",74,"R",1787,"Z",0,"R",1787,"R",829,"R",46,"R",28
117672,"R",1,"R",272,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
117690,"R",574,"R",3079,"R",19,"R",712,"Z",0,"R",712,"R",529,"R",74,"R",717,"Z",0,"R",717,"R",355,"R",50,"R",27
117706,"R",1254,"R",5963,"R",21,"R",1372,"Z",0,"R",1372,"R",1024,"R",75,"R",2132,"Z",0,"R",2132,"R",1110,"R",52,"R",29
117715,"R",259,"R",2230,"R",12,"R",222,"Z",0,"R",222,"R",116,"R",52,"R",621,"Z",0,"R",621,"R",218,"R",35,"R",22
117724,"R",543,"R",4879,"R",11,"R",498,"Z",0,"R",498,"R",312,"R",63,"R",1758,"Z",0,"R",1758,"R",572,"R",33,"R",26
117733,"R",678,"R",5460,"R",12,"R",943,"Z",0,"R",943,"R",669,"R",71,"R",1602,"Z",0,"R",1602,"R",745,"R",47,"R",27
117751,"R",201,"R",412,"R",49,"R",194,"R",0,"R",194,"R",164,"R",85,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
117788,"R",668,"R",6053,"R",11,"R",821,"Z",0,"R",821,"R",537,"R",65,"R",1448,"Z",0,"R",1448,"R",542,"R",37,"R",28
117803,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
117867,"R",597,"R",3221,"R",19,"R",539,"Z",0,"R",539,"R",374,"R",69,"R",948,"Z",0,"R",948,"R",461,"R",49,"R",29
117894,"R",753,"R",2609,"R",29,"R",708,"Z",0,"R",708,"R",511,"R",72,"R",639,"Z",0,"R",639,"R",317,"R",50,"R",24
117928,"R",99,"R",240,"R",41,"R",88,"Z",0,"R",88,"R",53,"R",60,"R",23,"Z",0,"R",23,"R",8,"R",35,"R",15
117946,"R",1354,"R",1774,"R",76,"R",1348,"R",1,"R",1347,"R",1225,"R",91,"A",,"A",,"A",,"A",,"A",,"R",11
117955,"A",,"A",,"A",,"R",60,"R",0,"R",60,"R",46,"R",77,"A",,"A",,"A",,"A",,"A",,"R",15
118134,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",1,"R",100,"R",4,"R",0,"R",4,"R",2,"R",50,"R",6
118143,"A",,"A",,"A",,"R",6,"Z",0,"R",6,"R",4,"R",67,"A",,"A",,"A",,"A",,"A",,"R",14
118161,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",19,"R",100,"A",,"A",,"A",,"A",,"A",,"R",12
118189,"A",,"A",,"A",,"R",121,"R",0,"R",121,"R",100,"R",83,"A",,"A",,"A",,"A",,"A",,"R",15
118198,"A",,"A",,"A",,"R",297,"R",0,"R",297,"R",232,"R",78,"A",,"A",,"A",,"A",,"A",,"R",26
118259,"A",,"A",,"A",,"R",62,"R",0,"R",62,"R",41,"R",66,"A",,"A",,"A",,"A",,"A",,"R",28
118277,"A",,"A",,"A",,"R",100,"R",0,"R",100,"R",78,"R",78,"A",,"A",,"A",,"A",,"A",,"R",22
118286,"A",,"A",,"A",,"R",125,"R",1,"R",124,"R",94,"R",76,"A",,"A",,"A",,"A",,"A",,"R",28
118347,"R",276,"R",1499,"R",18,"R",238,"Z",0,"R",238,"R",166,"R",70,"R",433,"Z",0,"R",433,"R",190,"R",44,"R",17
118541,"R",256,"R",406,"R",63,"R",312,"R",0,"R",312,"R",182,"R",58,"R",2,"R",0,"R",2,"R",1,"R",50,"R",18
118684,"R",229,"R",1326,"R",17,"R",231,"Z",0,"R",231,"R",131,"R",57,"R",280,"Z",0,"R",280,"R",101,"R",36,"R",17
118693,"R",148,"R",250,"R",59,"R",190,"R",0,"R",190,"R",135,"R",71,"A",,"A",,"A",,"A",,"A",,"R",14
118718,"R",1105,"R",2677,"R",41,"R",1066,"Z",0,"R",1066,"R",740,"R",69,"R",462,"Z",0,"R",462,"R",224,"R",48,"R",26
118772,"R",208,"R",2646,"R",8,"R",220,"Z",0,"R",220,"R",119,"R",54,"R",627,"Z",0,"R",627,"R",185,"R",30,"R",25
118888,"R",139,"R",254,"R",55,"R",171,"R",0,"R",171,"R",140,"R",82,"R",1,"R",0,"R",1,"R",0,"R",0,"R",10
