UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
227881,"R",2827,"R",5386,"R",52,"R",2780,"R",0,"R",0,"R",2780,"R",2105,"R",76,"R",93,"R",0,"R",0,"R",93,"R",50,"R",54,"R",21
227924,"R",976,"R",3761,"R",26,"R",825,"Z",0,"Z",0,"R",825,"R",477,"R",58,"R",2043,"Z",0,"R",0,"R",2043,"R",752,"R",37,"R",21
227979,"R",2431,"R",7935,"R",31,"R",2338,"R",0,"R",0,"R",2338,"R",1685,"R",72,"R",3193,"R",0,"R",0,"R",3193,"R",1836,"R",58,"R",20
228042,"R",359,"R",602,"R",60,"R",341,"R",0,"R",0,"R",341,"R",208,"R",61,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
228088,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
228149,"R",638,"R",753,"R",85,"R",643,"R",0,"R",0,"R",643,"R",485,"R",75,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
228158,"R",1570,"R",3329,"R",47,"R",1349,"R",0,"R",0,"R",1349,"R",619,"R",46,"R",359,"R",0,"R",0,"R",359,"R",161,"R",45,"R",25
228185,"A",,"A",,"A",,"R",6,"R",0,"R",0,"R",6,"R",6,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",22
228200,"A",,"A",,"A",,"R",177,"Z",0,"Z",0,"R",177,"R",118,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",26
228219,"A",,"A",,"A",,"R",140,"Z",0,"Z",0,"R",140,"R",89,"R",64,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
228246,"R",1526,"R",1795,"R",85,"R",1421,"R",0,"R",0,"R",1421,"R",1287,"R",91,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",11
228282,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
228316,"R",528,"R",2726,"R",19,"R",608,"Z",0,"Z",0,"R",608,"R",379,"R",62,"R",420,"R",0,"R",0,"R",420,"R",228,"R",54,"R",21
228325,"R",296,"R",549,"R",54,"R",188,"R",0,"R",0,"R",188,"R",131,"R",70,"R",7,"R",0,"R",0,"R",7,"R",5,"R",71,"R",15
228343,"R",441,"R",490,"R",90,"R",362,"R",0,"R",0,"R",362,"R",293,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
228431,"R",2184,"R",3844,"R",57,"R",2320,"R",0,"R",0,"R",2320,"R",1636,"R",71,"R",20,"Z",0,"Z",0,"R",20,"R",10,"R",50,"R",18
228459,"R",5966,"R",9675,"R",62,"R",5661,"R",1,"R",71,"R",5731,"R",4421,"R",77,"R",213,"R",0,"R",0,"R",213,"R",119,"R",56,"R",22
228468,"R",127,"R",243,"R",52,"R",128,"R",0,"R",0,"R",128,"R",82,"R",64,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
228486,"R",32,"R",35,"R",91,"R",8,"R",0,"R",0,"R",8,"R",4,"R",50,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
228501,"R",344,"R",594,"R",58,"R",328,"R",0,"R",0,"R",328,"R",159,"R",48,"R",5,"R",0,"R",0,"R",5,"R",2,"R",40,"R",15
228529,"R",2045,"R",3540,"R",58,"R",1743,"R",0,"R",0,"R",1743,"R",1212,"R",70,"R",155,"R",0,"R",0,"R",155,"R",96,"R",62,"R",19
228547,"R",3999,"R",15585,"R",26,"R",4186,"Z",0,"Z",0,"R",4186,"R",2628,"R",63,"R",4379,"Z",0,"Z",0,"R",4379,"R",2104,"R",48,"R",22
228608,"R",357,"R",1058,"R",34,"R",412,"R",0,"R",0,"R",412,"R",232,"R",56,"R",252,"R",0,"Z",0,"R",252,"R",99,"R",39,"R",18
228644,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
228653,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
228699,"R",397,"R",658,"R",60,"R",448,"R",1,"R",0,"R",447,"R",200,"R",45,"R",126,"R",0,"R",0,"R",126,"R",59,"R",47,"R",22
228705,"R",1213,"R",1776,"R",68,"R",1078,"R",0,"R",0,"R",1078,"R",720,"R",67,"R",36,"R",0,"R",0,"R",36,"R",19,"R",53,"R",18
228723,"R",10049,"R",14239,"R",71,"R",10099,"Z",0,"Z",0,"R",10099,"R",9294,"R",92,"R",1540,"Z",0,"Z",0,"R",1540,"R",1402,"R",91,"R",20
228769,"R",3400,"R",9560,"R",36,"R",3158,"Z",0,"Z",0,"R",3158,"R",2323,"R",74,"R",210,"Z",0,"Z",0,"R",210,"R",125,"R",60,"R",24
228778,"R",8817,"R",10664,"R",83,"R",8238,"R",0,"R",0,"R",8238,"R",7822,"R",95,"R",143,"R",0,"R",0,"R",143,"R",127,"R",89,"R",18
228787,"R",3751,"R",6016,"R",62,"R",3085,"R",0,"R",0,"R",3085,"R",2730,"R",88,"R",92,"R",0,"R",0,"R",92,"R",67,"R",73,"R",25
228796,"R",2896,"R",5434,"R",53,"R",3084,"R",0,"R",0,"R",3084,"R",2250,"R",73,"R",505,"R",0,"R",0,"R",505,"R",246,"R",49,"R",20
228802,"R",824,"R",2454,"R",34,"R",650,"Z",0,"Z",0,"R",650,"R",400,"R",62,"R",66,"Z",0,"Z",0,"R",66,"R",44,"R",67,"R",19
228875,"R",2187,"R",2706,"R",81,"R",1949,"R",0,"R",0,"R",1949,"R",1784,"R",92,"R",6,"R",0,"R",0,"R",6,"R",5,"R",83,"R",13
228884,"R",274,"R",397,"R",69,"R",255,"R",9,"R",0,"R",246,"R",160,"R",65,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",25
228981,"R",364,"R",479,"R",76,"R",416,"R",0,"R",0,"R",416,"R",297,"R",71,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",14
229018,"R",363,"R",1640,"R",22,"R",429,"R",0,"Z",0,"R",429,"R",291,"R",68,"R",23,"R",0,"R",0,"R",23,"R",17,"R",74,"R",20
229027,"R",4865,"R",8433,"R",58,"R",4946,"R",0,"R",0,"R",4946,"R",3631,"R",73,"R",83,"R",0,"R",0,"R",83,"R",46,"R",55,"R",25
229063,"R",1503,"R",2349,"R",64,"R",1755,"Z",0,"Z",0,"R",1755,"R",948,"R",54,"R",220,"Z",0,"Z",0,"R",220,"R",35,"R",16,"R",18
229115,"R",6083,"R",9731,"R",63,"R",5784,"R",1,"R",0,"R",5783,"R",4913,"R",85,"R",99,"R",0,"R",0,"R",99,"R",60,"R",61,"R",20
229160,"R",298,"R",527,"R",57,"R",306,"R",0,"R",0,"R",306,"R",155,"R",51,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
229179,"R",1223,"R",3355,"R",36,"R",1249,"R",0,"R",0,"R",1249,"R",906,"R",73,"R",30,"R",0,"R",0,"R",30,"R",17,"R",57,"R",16
229267,"R",690,"R",718,"R",96,"R",642,"R",0,"R",0,"R",642,"R",582,"R",91,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
229300,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
229337,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
229355,"R",2697,"R",4323,"R",62,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
229416,"A",,"A",,"A",,"R",376,"R",1,"R",0,"R",375,"R",248,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"R",33
229425,"A",,"A",,"A",,"R",24,"R",0,"R",0,"R",24,"R",16,"R",67,"R",13,"R",0,"R",0,"R",13,"R",9,"R",69,"R",15
229504,"R",284,"R",896,"R",32,"R",321,"Z",0,"Z",0,"R",321,"R",169,"R",53,"R",116,"Z",0,"Z",0,"R",116,"R",46,"R",40,"R",15
229522,"A",,"A",,"A",,"R",13,"Z",0,"Z",0,"R",13,"R",8,"R",62,"R",8,"Z",0,"Z",0,"R",8,"R",6,"R",75,"R",4
229540,"R",385,"R",1289,"R",30,"R",320,"R",0,"R",0,"R",320,"R",222,"R",69,"R",313,"R",1,"R",0,"R",312,"R",148,"R",47,"R",16
229656,"A",,"A",,"A",,"R",90,"R",0,"R",0,"R",90,"R",53,"R",59,"R",18,"Z",0,"Z",0,"R",18,"R",17,"R",94,"R",12
229780,"R",281,"R",591,"R",48,"R",271,"R",0,"R",0,"R",271,"R",132,"R",49,"R",26,"R",0,"R",0,"R",26,"R",15,"R",58,"R",8
229799,"R",754,"R",2360,"R",32,"R",876,"R",0,"R",0,"R",876,"R",488,"R",56,"R",256,"R",0,"R",0,"R",256,"R",108,"R",42,"R",18
229814,"R",1170,"R",2231,"R",52,"R",1228,"R",0,"R",0,"R",1228,"R",824,"R",67,"R",17,"R",0,"R",0,"R",17,"R",9,"R",53,"R",20
229832,"R",243,"R",656,"R",37,"R",229,"R",0,"R",0,"R",229,"R",127,"R",55,"R",78,"R",0,"R",0,"R",78,"R",43,"R",55,"R",20
229841,"R",1338,"R",2603,"R",51,"R",1278,"R",0,"R",0,"R",1278,"R",903,"R",71,"R",422,"R",0,"R",0,"R",422,"R",211,"R",50,"R",20
229887,"R",123,"R",209,"R",59,"R",175,"R",0,"R",0,"R",175,"R",68,"R",39,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
229957,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",15,"R",0,"R",0,"R",15,"R",14,"R",93,"R",4
230010,"A",,"A",,"A",,"R",234,"R",3,"R",0,"R",231,"R",127,"R",55,"R",238,"R",3,"R",0,"R",235,"R",143,"R",61,"R",16
230038,"R",5635,"R",6544,"R",86,"R",5352,"R",2007,"R",0,"R",3345,"R",2944,"R",88,"R",88,"R",22,"R",0,"R",66,"R",44,"R",67,"R",20
230047,"R",525,"R",702,"R",75,"R",607,"R",142,"R",0,"R",465,"R",295,"R",63,"R",4,"R",0,"R",0,"R",4,"R",1,"R",25,"R",17
230056,"R",18,"R",50,"R",36,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
230065,"A",,"A",,"A",,"R",16,"R",0,"R",0,"R",16,"R",13,"R",81,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"R",9
230144,"A",,"A",,"A",,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
230162,"A",,"A",,"A",,"R",95,"R",0,"Z",0,"R",95,"R",60,"R",63,"R",215,"R",1,"Z",0,"R",214,"R",109,"R",51,"R",10
230171,"R",1942,"R",4183,"R",46,"R",1356,"R",93,"Z",0,"R",1263,"R",666,"R",53,"R",146,"R",4,"R",0,"R",142,"R",47,"R",33,"R",20
230199,"A",,"A",,"A",,"R",20,"R",0,"R",0,"R",20,"R",4,"R",20,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
230205,"A",,"A",,"A",,"R",10,"R",0,"R",0,"R",10,"R",10,"R",100,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",20
230214,"A",,"A",,"A",,"R",6,"R",0,"R",0,"R",6,"R",6,"R",100,"R",6,"R",0,"R",0,"R",6,"R",4,"R",67,"R",15
230366,"R",20,"R",68,"R",29,"R",18,"R",0,"Z",0,"R",18,"R",11,"R",61,"R",6,"R",0,"Z",0,"R",6,"R",1,"R",17,"R",8
230418,"R",399,"R",803,"R",50,"R",380,"R",0,"R",0,"R",380,"R",195,"R",51,"R",121,"R",0,"R",0,"R",121,"R",35,"R",29,"R",21
230490,"A",,"A",,"A",,"R",41,"R",3,"R",0,"R",38,"R",18,"R",47,"R",128,"R",1,"R",0,"R",127,"R",62,"R",49,"R",11
230597,"R",1397,"R",3089,"R",45,"R",1453,"R",363,"R",0,"R",1090,"R",697,"R",64,"R",100,"R",38,"R",0,"R",62,"R",24,"R",39,"R",20
230603,"R",2042,"R",3431,"R",60,"R",1687,"R",263,"R",0,"R",1424,"R",1037,"R",73,"R",47,"R",7,"R",0,"R",40,"R",17,"R",43,"R",19
230621,"A",,"A",,"A",,"R",11,"R",0,"R",0,"R",11,"R",5,"R",45,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
230630,"A",,"A",,"A",,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
230676,"A",,"A",,"A",,"R",52,"R",0,"R",0,"R",52,"R",40,"R",77,"R",42,"R",0,"R",0,"R",42,"R",27,"R",64,"R",8
230728,"R",4086,"R",5843,"R",70,"R",3370,"R",510,"Z",0,"R",2860,"R",2075,"R",73,"R",198,"R",14,"Z",0,"R",184,"R",98,"R",53,"R",20
230737,"R",3601,"R",7838,"R",46,"R",1774,"R",248,"R",0,"R",1526,"R",983,"R",64,"R",561,"R",37,"R",0,"R",524,"R",232,"R",44,"R",22
230746,"R",1852,"R",6757,"R",27,"R",2064,"Z",0,"Z",0,"R",2064,"R",1233,"R",60,"R",2333,"R",3,"Z",0,"R",2330,"R",1025,"R",44,"R",18
230764,"R",3987,"R",6135,"R",65,"R",3853,"R",463,"Z",0,"R",3390,"R",3003,"R",89,"R",266,"R",31,"R",0,"R",235,"R",129,"R",55,"R",17
230782,"R",2515,"R",12620,"R",20,"R",1350,"R",90,"R",0,"R",1260,"R",822,"R",65,"R",384,"R",11,"Z",0,"R",373,"R",161,"R",43,"R",21
230807,"R",435,"R",609,"R",71,"R",365,"R",10,"R",0,"R",355,"R",290,"R",82,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",8
230816,"R",198,"R",228,"R",87,"R",219,"R",0,"R",0,"R",219,"R",160,"R",73,"R",6,"R",0,"R",0,"R",6,"R",1,"R",17,"R",9
230834,"R",423,"R",681,"R",62,"R",365,"R",0,"R",0,"R",365,"R",253,"R",69,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",18
230852,"R",536,"R",798,"R",67,"R",586,"R",0,"R",0,"R",586,"R",454,"R",77,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",14
230861,"R",194,"R",2148,"R",9,"R",212,"R",0,"R",0,"R",212,"R",113,"R",53,"R",528,"R",17,"Z",0,"R",511,"R",175,"R",34,"R",13
230889,"R",5,"R",61,"R",8,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
230898,"R",115,"R",157,"R",73,"R",111,"R",0,"R",0,"R",111,"R",78,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
230913,"R",399,"R",788,"R",51,"R",403,"R",0,"R",0,"R",403,"R",266,"R",66,"R",12,"R",0,"R",0,"R",12,"R",6,"R",50,"R",15
230940,"R",38,"R",46,"R",83,"R",28,"R",0,"R",0,"R",28,"R",17,"R",61,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
230959,"R",628,"R",646,"R",97,"R",635,"R",0,"R",0,"R",635,"R",612,"R",96,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
230977,"R",23,"R",32,"R",72,"R",18,"R",0,"R",0,"R",18,"R",18,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
230995,"R",677,"R",918,"R",74,"R",681,"R",0,"R",0,"R",681,"R",536,"R",79,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",14
231004,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",2,"R",40,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
231059,"R",448,"R",496,"R",90,"R",408,"R",0,"R",0,"R",408,"R",341,"R",84,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",13
231077,"R",24,"R",47,"R",51,"R",67,"R",0,"R",0,"R",67,"R",30,"R",45,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",7
231086,"R",79,"R",133,"R",59,"R",84,"R",0,"R",0,"R",84,"R",49,"R",58,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
231095,"R",19,"R",64,"R",30,"R",28,"R",0,"R",0,"R",28,"R",16,"R",57,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",7
231165,"R",222,"R",703,"R",32,"R",98,"R",0,"R",0,"R",98,"R",75,"R",77,"R",7,"R",0,"R",0,"R",7,"R",5,"R",71,"R",11
231174,"R",2512,"R",3293,"R",76,"R",2622,"R",1,"R",4,"R",2625,"R",2276,"R",87,"R",20,"Z",0,"Z",0,"R",20,"R",12,"R",60,"R",16
231280,"A",,"A",,"A",,"R",45,"R",0,"R",0,"R",45,"R",16,"R",36,"R",24,"R",0,"R",0,"R",24,"R",10,"R",42,"R",6
231411,"R",216,"R",243,"R",89,"R",169,"R",10,"R",0,"R",159,"R",119,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
231420,"R",291,"R",357,"R",82,"R",280,"R",1,"R",0,"R",279,"R",176,"R",63,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
231536,"R",476,"R",1054,"R",45,"R",468,"R",0,"R",0,"R",468,"R",278,"R",59,"R",413,"R",0,"R",0,"R",413,"R",176,"R",43,"R",20
231554,"R",220,"R",381,"R",58,"R",208,"Z",0,"Z",0,"R",208,"R",107,"R",51,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",14
231581,"R",590,"R",632,"R",93,"R",534,"R",0,"R",0,"R",534,"R",361,"R",68,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
231624,"R",1545,"R",1720,"R",90,"R",1529,"R",2,"R",0,"R",1527,"R",1453,"R",95,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",11
231651,"R",334,"R",1503,"R",22,"R",275,"R",0,"R",0,"R",275,"R",210,"R",76,"R",131,"R",0,"R",0,"R",131,"R",34,"R",26,"R",47
231688,"A",,"A",,"A",,"R",10,"R",0,"R",0,"R",10,"R",8,"R",80,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",7
231697,"R",385,"R",943,"R",41,"R",343,"R",0,"R",0,"R",343,"R",207,"R",60,"R",320,"R",0,"R",0,"R",320,"R",121,"R",38,"R",18
231712,"R",1228,"R",1372,"R",90,"R",1293,"R",0,"R",0,"R",1293,"R",1126,"R",87,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
231721,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
231785,"R",85,"R",205,"R",41,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
231828,"R",30,"R",264,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",23
231837,"R",63,"R",264,"R",24,"R",52,"R",0,"R",0,"R",52,"R",34,"R",65,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",8
231873,"R",148,"R",228,"R",65,"R",136,"R",0,"R",0,"R",136,"R",77,"R",57,"R",45,"R",0,"R",0,"R",45,"R",18,"R",40,"R",14
231882,"R",345,"R",597,"R",58,"R",308,"R",0,"R",0,"R",308,"R",204,"R",66,"R",134,"R",0,"R",0,"R",134,"R",54,"R",40,"R",21
232016,"R",12,"R",12,"R",100,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
232025,"R",268,"R",330,"R",81,"R",253,"R",0,"R",0,"R",253,"R",186,"R",74,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
232043,"R",200,"R",288,"R",69,"R",189,"R",0,"R",0,"R",189,"R",133,"R",70,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
232052,"R",57,"R",125,"R",46,"R",52,"R",0,"R",0,"R",52,"R",32,"R",62,"R",64,"R",0,"R",0,"R",64,"R",36,"R",56,"R",11
232089,"R",416,"R",457,"R",91,"R",359,"R",0,"R",0,"R",359,"R",177,"R",49,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
232186,"R",3664,"R",7097,"R",52,"R",3442,"R",1,"R",0,"R",3441,"R",2983,"R",87,"R",47,"R",0,"R",0,"R",47,"R",31,"R",66,"R",17
232195,"R",799,"R",1760,"R",45,"R",653,"R",0,"R",0,"R",653,"R",445,"R",68,"R",581,"R",0,"R",0,"R",581,"R",267,"R",46,"R",22
232256,"R",343,"R",354,"R",97,"R",312,"R",1,"R",0,"R",311,"R",253,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
232265,"R",910,"R",1032,"R",88,"R",1015,"R",0,"R",0,"R",1015,"R",756,"R",74,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",13
232308,"R",199,"R",232,"R",86,"R",155,"R",0,"R",0,"R",155,"R",121,"R",78,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
232414,"R",542,"R",1936,"R",28,"R",502,"R",0,"R",0,"R",502,"R",331,"R",66,"R",709,"R",0,"R",0,"R",709,"R",328,"R",46,"R",18
232423,"R",4540,"R",5340,"R",85,"R",4665,"R",0,"R",0,"R",4665,"R",4216,"R",90,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",16
232450,"R",817,"R",2091,"R",39,"R",922,"R",0,"R",0,"R",922,"R",597,"R",65,"R",609,"R",0,"R",0,"R",609,"R",278,"R",46,"R",23
232557,"R",3645,"R",9814,"R",37,"R",3211,"R",0,"Z",0,"R",3211,"R",2628,"R",82,"R",515,"R",0,"Z",0,"R",515,"R",211,"R",41,"R",18
232566,"R",1003,"R",1307,"R",77,"R",1016,"R",1,"R",0,"R",1015,"R",762,"R",75,"R",37,"R",0,"R",0,"R",37,"R",21,"R",57,"R",14
232575,"R",637,"R",1458,"R",44,"R",581,"R",0,"R",0,"R",581,"R",382,"R",66,"R",522,"R",0,"R",0,"R",522,"R",236,"R",45,"R",21
232609,"R",534,"R",627,"R",85,"R",542,"R",0,"R",0,"R",542,"R",428,"R",79,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",11
232618,"R",12,"R",79,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
232672,"R",369,"R",565,"R",65,"R",106,"R",0,"R",0,"R",106,"R",80,"R",75,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",10
232681,"R",920,"R",1263,"R",73,"R",932,"R",0,"R",0,"R",932,"R",760,"R",82,"R",18,"R",0,"R",0,"R",18,"R",14,"R",78,"R",14
232706,"R",414,"R",624,"R",66,"R",401,"R",0,"R",0,"R",401,"R",290,"R",72,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",13
232724,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
232788,"R",272,"R",492,"R",55,"R",344,"R",0,"R",0,"R",344,"R",207,"R",60,"R",88,"R",0,"R",0,"R",88,"R",25,"R",28,"R",20
232797,"R",92,"R",275,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
232867,"R",553,"R",963,"R",57,"R",520,"R",0,"R",0,"R",520,"R",339,"R",65,"R",124,"R",0,"R",0,"R",124,"R",51,"R",41,"R",32
232885,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
232919,"A",,"A",,"A",,"R",56,"Z",0,"Z",0,"R",56,"R",52,"R",93,"R",4,"Z",0,"Z",0,"R",4,"R",4,"R",100,"R",15
232937,"R",1067,"R",1490,"R",72,"R",1010,"R",0,"R",0,"R",1010,"R",705,"R",70,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
232946,"R",5667,"R",10879,"R",52,"R",5505,"R",0,"R",0,"R",5505,"R",3974,"R",72,"R",3114,"R",0,"R",0,"R",3114,"R",1647,"R",53,"R",25
232982,"R",3150,"R",5204,"R",61,"R",2916,"R",53,"R",0,"R",2863,"R",2252,"R",79,"R",22,"R",0,"R",0,"R",22,"R",13,"R",59,"R",17
233019,"R",403,"R",603,"R",67,"R",325,"R",0,"R",0,"R",325,"R",211,"R",65,"R",115,"R",0,"R",0,"R",115,"R",60,"R",52,"R",17
233037,"R",135,"R",273,"R",49,"R",98,"R",0,"R",0,"R",98,"R",63,"R",64,"R",77,"R",0,"R",0,"R",77,"R",19,"R",25,"R",13
233082,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",4
233116,"R",354,"R",1034,"R",34,"R",397,"R",0,"R",0,"R",397,"R",263,"R",66,"R",361,"R",0,"R",0,"R",361,"R",175,"R",48,"R",18
233277,"R",1759,"R",2377,"R",74,"R",1845,"R",1,"R",0,"R",1844,"R",1308,"R",71,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",16
233286,"A",,"A",,"A",,"R",34,"R",0,"R",0,"R",34,"R",25,"R",74,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
233295,"R",420,"R",473,"R",89,"R",374,"R",0,"R",0,"R",374,"R",320,"R",86,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
233301,"R",166,"R",207,"R",80,"R",202,"R",0,"R",0,"R",202,"R",131,"R",65,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
233310,"R",189,"R",488,"R",39,"R",184,"R",0,"R",0,"R",184,"R",117,"R",64,"R",210,"R",0,"R",0,"R",210,"R",90,"R",43,"R",19
233329,"A",,"A",,"A",,"R",16,"Z",0,"Z",0,"R",16,"R",5,"R",31,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
233338,"R",425,"R",2024,"R",21,"R",372,"R",0,"R",0,"R",372,"R",239,"R",64,"R",29,"R",0,"R",0,"R",29,"R",9,"R",31,"R",26
233356,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
233374,"R",831,"R",1002,"R",83,"R",799,"R",1,"Z",0,"R",798,"R",746,"R",93,"R",2,"R",0,"Z",0,"R",2,"R",1,"R",50,"R",8
233408,"R",6,"R",6,"R",100,"R",8,"R",0,"R",0,"R",8,"R",6,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
233426,"R",576,"R",642,"R",90,"R",557,"R",1,"R",0,"R",556,"R",435,"R",78,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
233480,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
233541,"R",443,"R",574,"R",77,"R",438,"R",0,"R",0,"R",438,"R",363,"R",83,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
